,ID,Outcome
5407,17970,no
5408,17971,no
5409,17975,no
5410,17981,no
5411,17985,no
5412,17992,no
5413,17994,no
5414,17999,no
5415,18008,no
5416,18010,no
5417,18011,no
5418,18013,no
5419,18020,no
5420,18029,no
5421,18030,no
5422,18033,no
5423,18041,no
5424,18043,no
5425,18045,no
5426,18046,no
5427,18057,no
5428,18059,no
5429,18060,no
5430,18064,no
5431,18066,no
5432,18067,no
5433,18071,no
5434,18073,no
5435,18077,no
5436,18078,no
5437,18079,no
5438,18081,no
5439,18085,no
5440,18090,no
5441,18093,no
5442,18094,no
5443,18100,no
5444,18104,no
5445,18106,no
5446,18107,no
5447,18109,no
5448,18110,no
5449,18114,no
5450,18115,no
5451,18117,no
5452,18118,no
5453,18119,no
5454,18130,no
5455,18135,no
5456,18137,no
5457,18141,no
5458,18142,no
5459,18146,no
5460,18147,no
5461,18150,no
5462,18151,no
5463,18156,no
5464,18163,no
5465,18164,no
5466,18165,no
5467,18167,no
5468,18168,no
5469,18169,no
5470,18172,no
5471,18176,no
5472,18178,no
5473,18184,no
5474,18190,no
5475,18191,no
5476,18192,no
5477,18193,no
5478,18195,no
5479,18201,no
5480,18202,no
5481,18208,no
5482,18227,no
5483,18228,no
5484,18232,no
5485,18233,no
5486,18240,no
5487,18246,no
5488,18247,no
5489,18249,no
5490,18250,no
5491,18251,no
5492,18260,no
5493,18264,no
5494,18269,no
5495,18271,no
5496,18274,no
5497,18276,no
5498,18278,no
5499,18280,no
5500,18283,no
5501,18286,no
5502,18294,no
5503,18303,no
5504,18307,no
5505,18309,no
5506,18311,no
5507,18312,no
5508,18317,no
5509,18319,no
5510,18321,no
5511,18322,no
5512,18325,no
5513,18329,no
5514,18331,no
5515,18332,no
5516,18336,no
5517,18353,no
5518,18354,no
5519,18355,no
5520,18356,no
5521,18357,no
5522,18360,no
5523,18363,no
5524,18372,no
5525,18380,no
5526,18384,no
5527,18385,no
5528,18389,no
5529,18390,no
5530,18395,no
5531,18396,no
5532,18397,no
5533,18401,no
5534,18403,no
5535,18405,no
5536,18410,no
5537,18411,no
5538,18412,no
5539,18419,no
5540,18420,no
5541,18422,no
5542,18427,no
5543,18428,no
5544,18436,no
5545,18437,no
5546,18438,no
5547,18440,no
5548,18445,no
5549,18446,no
5550,18447,no
5551,18448,no
5552,18453,no
5553,18454,no
5554,18457,no
5555,18468,no
5556,18474,no
5557,18476,no
5558,18485,no
5559,18487,no
5560,18488,no
5561,18489,no
5562,18494,no
5563,18495,no
5564,18496,no
5565,18498,no
5566,18499,no
5567,18501,no
5568,18502,no
5569,18504,no
5570,18509,no
5571,18515,no
5572,18518,no
5573,18524,no
5574,18530,no
5575,18532,no
5576,18533,no
5577,18535,no
5578,18543,no
5579,18546,no
5580,18547,no
5581,18548,no
5582,18550,no
5583,18552,no
5584,18553,no
5585,18559,no
5586,18560,no
5587,18562,no
5588,18565,no
5589,18568,no
5590,18569,no
5591,18576,no
5592,18578,no
5593,18579,no
5594,18582,no
5595,18585,no
5596,18592,no
5597,18593,no
5598,18594,no
5599,18595,no
5600,18598,no
5601,18601,no
5602,18602,no
5603,18604,no
5604,18606,no
5605,18609,no
5606,18613,no
5607,18614,no
5608,18615,no
5609,18616,no
5610,18622,no
5611,18623,no
5612,18624,no
5613,18630,no
5614,18631,no
5615,18635,no
5616,18637,no
5617,18639,no
5618,18643,no
5619,18645,no
5620,18653,no
5621,18658,no
5622,18661,no
5623,18663,no
5624,18665,no
5625,18669,no
5626,18670,no
5627,18671,no
5628,18672,no
5629,18673,no
5630,18680,no
5631,18681,no
5632,18682,no
5633,18684,no
5634,18690,no
5635,18691,no
5636,18692,no
5637,18695,no
5638,18708,no
5639,18710,no
5640,18711,no
5641,18718,no
5642,18723,no
5643,18733,no
5644,18735,no
5645,18737,no
5646,18738,no
5647,18741,no
5648,18742,no
5649,18762,no
5650,18763,no
5651,18766,no
5652,18767,no
5653,18773,no
5654,18774,no
5655,18775,no
5656,18776,no
5657,18778,no
5658,18779,no
5659,18780,no
5660,18781,no
5661,18784,no
5662,18785,no
5663,18790,no
5664,18792,no
5665,18794,no
5666,18804,no
5667,18807,no
5668,18813,no
5669,18815,no
5670,18826,no
5671,18834,no
5672,18835,no
5673,18836,no
5674,18840,no
5675,18849,no
5676,18851,no
5677,18854,no
5678,18859,no
5679,18860,no
5680,18863,no
5681,18864,no
5682,18871,no
5683,18873,no
5684,18879,no
5685,18881,no
5686,18884,no
5687,18888,no
5688,18902,no
5689,18909,no
5690,18910,no
5691,18913,no
5692,18920,no
5693,18921,no
5694,18928,no
5695,18929,no
5696,18931,no
5697,18936,no
5698,18939,no
5699,18940,no
5700,18942,no
5701,18947,no
5702,18952,no
5703,18953,no
5704,18956,no
5705,18958,no
5706,18961,no
5707,18963,no
5708,18964,no
5709,18965,no
5710,18967,no
5711,18971,no
5712,18973,no
5713,18977,no
5714,18980,no
5715,18986,no
5716,18987,no
5717,18989,no
5718,18996,no
5719,18998,no
5720,19002,no
5721,19010,no
5722,19012,no
5723,19017,no
5724,19019,no
5725,19023,no
5726,19025,no
5727,19028,no
5728,19030,no
5729,19032,no
5730,19034,no
5731,19036,no
5732,19045,no
5733,19048,no
5734,19053,no
5735,19057,no
5736,19060,no
5737,19061,no
5738,19063,no
5739,19064,no
5740,19065,no
5741,19066,no
5742,19067,no
5743,19069,no
5744,19070,no
5745,19071,no
5746,19073,no
5747,19074,no
5748,19075,no
5749,19080,no
5750,19081,no
5751,19083,no
5752,19085,no
5753,19087,no
5754,19093,no
5755,19098,no
5756,19102,no
5757,19105,no
5758,19106,no
5759,19111,no
5760,19112,no
5761,19113,no
5762,19114,no
5763,19117,no
5764,19118,no
5765,19120,no
5766,19132,no
5767,19133,no
5768,19135,no
5769,19144,no
5770,19146,no
5771,19147,no
5772,19150,no
5773,19151,no
5774,19156,no
5775,19157,no
5776,19162,no
5777,19163,no
5778,19170,no
5779,19174,no
5780,19175,no
5781,19189,no
5782,19190,no
5783,19191,no
5784,19194,no
5785,19195,no
5786,19200,no
5787,19201,no
5788,19203,no
5789,19207,no
5790,19210,no
5791,19212,no
5792,19221,no
5793,19224,no
5794,19227,no
5795,19228,no
5796,19235,no
5797,19240,no
5798,19243,no
5799,19245,no
5800,19252,no
5801,19254,no
5802,19257,no
5803,19260,no
5804,19264,no
5805,19274,no
5806,19275,no
5807,19276,no
5808,19284,no
5809,19287,no
5810,19289,no
5811,19291,no
5812,19295,no
5813,19296,no
5814,19298,no
5815,19299,no
5816,19303,no
5817,19308,no
5818,19314,no
5819,19316,no
5820,19318,no
5821,19319,no
5822,19320,no
5823,19322,no
5824,19327,no
5825,19330,no
5826,19332,no
5827,19333,no
5828,19336,no
5829,19337,no
5830,19338,no
5831,19340,no
5832,19341,no
5833,19343,no
5834,19347,no
5835,19348,no
5836,19351,no
5837,19352,no
5838,19354,no
5839,19356,no
5840,19359,no
5841,19366,no
5842,19367,no
5843,19371,no
5844,19373,no
5845,19375,no
5846,19380,no
5847,19381,no
5848,19386,no
5849,19390,no
5850,19392,no
5851,19395,no
5852,19396,no
5853,19405,no
5854,19407,no
5855,19408,no
5856,19410,no
5857,19416,no
5858,19420,no
5859,19426,no
5860,19427,no
5861,19428,no
5862,19432,no
5863,19435,no
5864,19437,no
5865,19445,no
5866,19448,no
5867,19452,no
5868,19458,no
5869,19459,no
5870,19463,no
5871,19466,no
5872,19469,no
5873,19475,no
5874,19477,no
5875,19478,no
5876,19479,no
5877,19483,no
5878,19485,no
5879,19487,no
5880,19491,no
5881,19494,no
5882,19495,no
5883,19496,no
5884,19497,no
5885,19499,no
5886,19501,no
5887,19507,no
5888,19508,no
5889,19510,no
5890,19511,no
5891,19518,no
5892,19522,no
5893,19524,no
5894,19525,no
5895,19527,no
5896,19530,no
5897,19535,no
5898,19536,no
5899,19539,no
5900,19540,no
5901,19542,no
5902,19547,no
5903,19551,no
5904,19552,no
5905,19555,no
5906,19556,no
5907,19557,no
5908,19558,no
5909,19561,no
5910,19563,no
5911,19570,no
5912,19572,no
5913,19573,no
5914,19575,no
5915,19576,no
5916,19581,no
5917,19584,no
5918,19587,no
5919,19591,no
5920,19594,no
5921,19595,no
5922,19598,no
5923,19603,no
5924,19608,no
5925,19612,no
5926,19614,no
5927,19616,no
5928,19623,no
5929,19629,no
5930,19632,no
5931,19633,no
5932,19638,no
5933,19639,no
5934,19641,no
5935,19642,no
5936,19647,no
5937,19655,no
5938,19659,no
5939,19661,no
5940,19666,no
5941,19670,no
5942,19671,no
5943,19673,no
5944,19674,no
5945,19675,no
5946,19679,no
5947,19682,no
5948,19685,no
5949,19689,no
5950,19692,no
5951,19696,no
5952,19701,no
5953,19702,no
5954,19704,no
5955,19705,no
5956,19706,no
5957,19709,no
5958,19711,no
5959,19712,no
5960,19716,no
5961,19719,no
5962,19721,no
5963,19724,no
5964,19726,no
5965,19730,no
5966,19732,no
5967,19734,no
5968,19743,no
5969,19747,no
5970,19750,no
5971,19755,no
5972,19760,no
5973,19762,no
5974,19766,no
5975,19768,no
5976,19769,no
5977,19774,no
5978,19776,no
5979,19779,no
5980,19782,no
5981,19794,no
5982,19800,no
5983,19801,no
5984,19802,no
5985,19810,no
5986,19813,no
5987,19819,no
5988,19821,no
5989,19822,no
5990,19827,no
5991,19834,no
5992,19836,no
5993,19840,no
5994,19841,no
5995,19845,no
5996,19848,no
5997,19855,no
5998,19856,no
5999,19859,no
6000,19863,no
6001,19868,no
6002,19869,no
6003,19871,no
6004,19872,no
6005,19874,no
6006,19875,no
6007,19877,no
6008,19878,no
6009,19884,no
6010,19889,no
6011,19891,no
6012,19895,no
6013,19896,no
6014,19898,no
6015,19900,no
6016,19901,no
6017,19903,no
6018,19905,no
6019,19906,no
6020,19908,no
6021,19912,no
6022,19915,no
6023,19918,no
6024,19920,no
6025,19928,no
6026,19929,no
6027,19931,no
6028,19933,no
6029,19934,no
6030,19937,no
6031,19944,no
6032,19949,no
6033,19952,no
6034,19955,no
6035,19961,no
6036,19962,no
6037,19964,no
6038,19974,no
6039,19979,no
6040,19988,no
6041,19995,no
6042,19996,no
6043,19997,no
6044,19998,no
6045,19999,no
6046,20003,no
6047,20006,no
6048,20010,no
6049,20011,no
6050,20012,no
6051,20013,no
6052,20016,no
6053,20021,no
6054,20023,no
6055,20038,no
6056,20041,no
6057,20042,no
6058,20045,no
6059,20053,no
6060,20061,no
6061,20063,no
6062,20066,no
6063,20080,no
6064,20081,no
6065,20088,no
6066,20093,no
6067,20094,no
6068,20096,no
6069,20097,no
6070,20098,no
6071,20099,no
6072,20101,no
6073,20102,no
6074,20104,no
6075,20106,no
6076,20107,no
6077,20108,no
6078,20110,no
6079,20114,no
6080,20115,no
6081,20116,no
6082,20119,no
6083,20120,no
6084,20121,no
6085,20123,no
6086,20127,no
6087,20130,no
6088,20147,no
6089,20154,no
6090,20159,no
6091,20160,no
6092,20162,no
6093,20163,no
6094,20165,no
6095,20168,no
6096,20189,no
6097,20193,no
6098,20194,no
6099,20197,no
6100,20198,no
6101,20200,no
6102,20207,no
6103,20211,no
6104,20216,no
6105,20222,no
6106,20223,no
6107,20227,no
6108,20228,no
6109,20229,no
6110,20241,no
6111,20243,no
6112,20244,no
6113,20246,no
6114,20250,no
6115,20256,no
6116,20260,no
6117,20261,no
6118,20262,no
6119,20264,no
6120,20268,no
6121,20269,no
6122,20272,no
6123,20280,no
6124,20284,no
6125,20285,no
6126,20286,no
6127,20291,no
6128,20292,no
6129,20297,no
6130,20299,no
6131,20306,no
6132,20315,no
6133,20316,no
6134,20319,no
6135,20321,no
6136,20323,no
6137,20327,no
6138,20332,no
6139,20336,no
6140,20344,no
6141,20350,no
6142,20351,no
6143,20357,no
6144,20358,no
6145,20359,no
6146,20360,no
6147,20361,no
6148,20365,no
6149,20369,no
6150,20371,no
6151,20372,no
6152,20374,no
6153,20377,no
6154,20381,no
6155,20386,no
6156,20387,no
6157,20391,no
6158,20399,no
6159,20401,no
6160,20402,no
6161,20406,no
6162,20412,no
6163,20413,no
6164,20421,no
6165,20423,no
6166,20426,no
6167,20427,no
6168,20433,no
6169,20437,no
6170,20440,no
6171,20442,no
6172,20444,no
6173,20447,no
6174,20448,no
6175,20453,no
6176,20456,no
6177,20464,no
6178,20467,no
6179,20470,no
6180,20475,no
6181,20476,no
6182,20477,no
6183,20481,no
6184,20482,no
6185,20483,no
6186,20494,no
6187,20497,no
6188,20501,no
6189,20503,no
6190,20505,no
6191,20508,no
6192,20518,no
6193,20521,no
6194,20523,no
6195,20524,no
6196,20526,no
6197,20527,no
6198,20529,no
6199,20535,no
6200,20537,no
6201,20538,no
6202,20547,no
6203,20548,no
6204,20549,no
6205,20550,no
6206,20553,no
6207,20554,no
6208,20556,no
6209,20558,no
6210,20559,no
6211,20564,no
6212,20566,no
6213,20567,no
6214,20574,no
6215,20578,no
6216,20579,no
6217,20583,no
6218,20587,no
6219,20588,no
6220,20593,no
6221,20598,no
6222,20601,no
6223,20607,no
6224,20609,no
6225,20610,no
6226,20611,no
6227,20613,no
6228,20625,no
6229,20632,no
6230,20644,no
6231,20650,no
6232,20651,no
6233,20654,no
6234,20660,no
6235,20666,no
6236,20667,no
6237,20678,no
6238,20679,no
6239,20681,no
6240,20683,no
6241,20687,no
6242,20688,no
6243,20696,no
6244,20697,no
6245,20698,no
6246,20699,no
6247,20704,no
6248,20706,no
6249,20709,no
6250,20712,no
6251,20713,no
6252,20716,no
6253,20717,no
6254,20721,no
6255,20722,no
6256,20726,no
6257,20730,no
6258,20732,no
6259,20733,no
6260,20739,no
6261,20740,no
6262,20741,no
6263,20748,no
6264,20750,no
6265,20751,no
6266,20754,no
6267,20755,no
6268,20761,no
6269,20762,no
6270,20769,no
6271,20770,no
6272,20775,no
6273,20778,no
6274,20779,no
6275,20782,no
6276,20783,no
6277,20787,no
6278,20788,no
6279,20791,no
6280,20792,no
6281,20795,no
6282,20797,no
6283,20799,no
6284,20802,no
6285,20807,no
6286,20810,no
6287,20813,no
6288,20814,no
6289,20827,no
6290,20837,no
6291,20839,no
6292,20845,no
6293,20849,no
6294,20854,no
6295,20857,no
6296,20858,no
6297,20872,no
6298,20876,no
6299,20877,no
6300,20879,no
6301,20882,no
6302,20885,no
6303,20887,no
6304,20892,no
6305,20893,no
6306,20894,no
6307,20895,no
6308,20897,no
6309,20905,no
6310,20910,no
6311,20911,no
6312,20912,no
6313,20914,no
6314,20915,no
6315,20921,no
6316,20922,no
6317,20925,no
6318,20927,no
6319,20931,no
6320,20933,no
6321,20934,no
6322,20935,no
6323,20939,no
6324,20944,no
6325,20946,no
6326,20953,no
6327,20954,no
6328,20959,no
6329,20964,no
6330,20970,no
6331,20978,no
6332,20979,no
6333,20981,no
6334,20982,no
6335,20983,no
6336,20986,no
6337,20987,no
6338,20988,no
6339,20992,no
6340,20995,no
6341,20998,no
6342,20999,no
6343,21001,no
6344,21006,no
6345,21007,no
6346,21010,no
6347,21014,no
6348,21016,no
6349,21023,no
6350,21025,no
6351,21026,no
6352,21028,no
6353,21031,no
6354,21035,no
6355,21036,no
6356,21039,no
6357,21040,no
6358,21043,no
6359,21054,no
6360,21055,no
6361,21057,no
6362,21060,no
6363,21064,no
6364,21066,no
6365,21067,no
6366,21069,no
6367,21073,no
6368,21074,no
6369,21077,no
6370,21078,no
6371,21082,no
6372,21086,no
6373,21096,no
6374,21097,no
6375,21100,no
6376,21104,no
6377,21107,no
6378,21111,no
6379,21115,no
6380,21116,no
6381,21119,no
6382,21121,no
6383,21122,no
6384,21136,no
6385,21137,no
6386,21140,no
6387,21145,no
6388,21146,no
6389,21154,no
6390,21170,no
6391,21171,no
6392,21174,no
6393,21177,no
6394,21186,no
6395,21187,no
6396,21192,no
6397,21205,no
6398,21207,no
6399,21209,no
6400,21216,no
6401,21218,no
6402,21221,no
6403,21223,no
6404,21226,no
6405,21228,no
6406,21229,no
6407,21230,no
6408,21232,no
6409,21233,no
6410,21234,no
6411,21237,no
6412,21243,no
6413,21246,no
6414,21254,no
6415,21263,no
6416,21264,no
6417,21267,no
6418,21271,no
6419,21277,no
6420,21279,no
6421,21283,no
6422,21285,no
6423,21287,no
6424,21292,no
6425,21293,no
6426,21297,no
6427,21298,no
6428,21300,no
6429,21303,no
6430,21304,no
6431,21305,no
6432,21312,no
6433,21318,no
6434,21321,no
6435,21322,no
6436,21326,no
6437,21327,no
6438,21330,no
6439,21334,no
6440,21335,no
6441,21338,no
6442,21339,no
6443,21343,no
6444,21346,no
6445,21350,no
6446,21358,no
6447,21364,no
6448,21366,no
6449,21367,no
6450,21377,no
6451,21384,no
6452,21388,no
6453,21390,no
6454,21392,no
6455,21398,no
6456,21401,no
6457,21405,no
6458,21406,no
6459,21407,no
6460,21408,no
6461,21409,no
6462,21410,no
6463,21417,no
6464,21420,no
6465,21421,no
6466,21422,no
6467,21426,no
6468,21429,no
6469,21430,no
6470,21433,no
6471,21435,no
6472,21439,no
6473,21440,no
6474,21444,no
6475,21445,no
6476,21450,no
6477,21462,no
6478,21467,no
6479,21469,no
6480,21472,no
6481,21479,no
6482,21480,no
6483,21482,no
6484,21483,no
6485,21491,no
6486,21492,no
6487,21495,no
6488,21498,no
6489,21500,no
6490,21510,no
6491,21513,no
6492,21516,no
6493,21518,no
6494,21522,no
6495,21526,no
6496,21528,no
6497,21530,no
6498,21532,no
6499,21534,no
6500,21535,no
6501,21537,no
6502,21540,no
6503,21544,no
6504,21551,no
6505,21555,no
6506,21556,no
6507,21557,no
6508,21561,no
6509,21566,no
6510,21570,no
6511,21572,no
6512,21574,no
6513,21580,no
6514,21582,no
6515,21583,no
6516,21588,no
6517,21595,no
6518,21597,no
6519,21600,no
6520,21607,no
6521,21609,no
6522,21610,no
6523,21611,no
6524,21615,no
6525,21618,no
6526,21620,no
6527,21624,no
6528,21627,no
6529,21633,no
6530,21635,no
6531,21640,no
6532,21653,no
6533,21661,no
6534,21663,no
6535,21666,no
6536,21670,no
6537,21677,no
6538,21678,no
6539,21681,no
6540,21683,no
6541,21685,no
6542,21692,no
6543,21694,no
6544,21697,no
6545,21701,no
6546,21704,no
6547,21706,no
6548,21718,no
6549,21725,no
6550,21727,no
6551,21731,no
6552,21734,no
6553,21736,no
6554,21745,no
6555,21749,no
6556,21751,no
6557,21753,no
6558,21757,no
6559,21760,no
6560,21762,no
6561,21765,no
6562,21767,no
6563,21769,no
6564,21774,no
6565,21776,no
6566,21780,no
6567,21781,no
6568,21783,no
6569,21788,no
6570,21789,no
6571,21790,no
6572,21796,no
6573,21798,no
6574,21801,no
6575,21804,no
6576,21805,no
6577,21806,no
6578,21807,no
6579,21809,no
6580,21810,no
6581,21812,no
6582,21814,no
6583,21817,no
6584,21819,no
6585,21822,no
6586,21825,no
6587,21826,no
6588,21828,no
6589,21829,no
6590,21830,no
6591,21835,no
6592,21836,no
6593,21837,no
6594,21846,no
6595,21850,no
6596,21852,no
6597,21860,no
6598,21862,no
6599,21871,no
6600,21872,no
6601,21873,no
6602,21877,no
6603,21888,no
6604,21889,no
6605,21892,no
6606,21899,no
6607,21901,no
6608,21902,no
6609,21903,no
6610,21904,no
6611,21905,no
6612,21908,no
6613,21912,no
6614,21913,no
6615,21925,no
6616,21927,no
6617,21928,no
6618,21929,no
6619,21931,no
6620,21938,no
6621,21947,no
6622,21948,no
6623,21955,no
6624,21967,no
6625,21970,no
6626,21985,no
6627,21986,no
6628,21995,no
6629,21998,no
6630,22019,no
6631,22021,no
6632,22024,no
6633,22027,no
6634,22029,no
6635,22030,no
6636,22033,no
6637,22034,no
6638,22038,no
6639,22039,no
6640,22041,no
6641,22046,no
6642,22048,no
6643,22052,no
6644,22053,no
6645,22055,no
6646,22059,no
6647,22062,no
6648,22063,no
6649,22067,no
6650,22069,no
6651,22081,no
6652,22087,no
6653,22089,no
6654,22090,no
6655,22095,no
6656,22098,no
6657,22100,no
6658,22106,no
6659,22117,no
6660,22126,no
6661,22131,no
6662,22136,no
6663,22137,no
6664,22145,no
6665,22147,no
6666,22148,no
6667,22150,no
6668,22152,no
6669,22154,no
6670,22157,no
6671,22161,no
6672,22172,no
6673,22174,no
6674,22175,no
6675,22177,no
6676,22183,no
6677,22185,no
6678,22188,no
6679,22189,no
6680,22193,no
6681,22198,no
6682,22199,no
6683,22203,no
6684,22204,no
6685,22205,no
6686,22206,no
6687,22209,no
6688,22214,no
6689,22215,no
6690,22219,no
6691,22221,no
6692,22222,no
6693,22224,no
6694,22231,no
6695,22235,no
6696,22240,no
6697,22242,no
6698,22243,no
6699,22247,no
6700,22248,no
6701,22249,no
6702,22251,no
6703,22253,no
6704,22256,no
6705,22261,no
6706,22269,no
6707,22270,no
6708,22272,no
6709,22275,no
6710,22280,no
6711,22282,no
6712,22286,no
6713,22293,no
6714,22295,no
6715,22298,no
6716,22299,no
6717,22300,no
6718,22302,no
6719,22304,no
6720,22310,no
6721,22313,no
6722,22317,no
6723,22318,no
6724,22334,no
6725,22337,no
6726,22341,no
6727,22343,no
6728,22353,no
6729,22354,no
6730,22356,no
6731,22360,no
6732,22361,no
6733,22365,no
6734,22368,no
6735,22374,no
6736,22375,no
6737,22376,no
6738,22378,no
6739,22384,no
6740,22385,no
6741,22397,no
6742,22401,no
6743,22403,no
6744,22406,no
6745,22408,no
6746,22411,no
6747,22413,no
6748,22415,no
6749,22425,no
6750,22426,no
6751,22432,no
6752,22439,no
6753,22442,no
6754,22444,no
6755,22446,no
6756,22447,no
6757,22448,no
6758,22451,no
6759,22452,no
6760,22455,no
6761,22458,no
6762,22462,no
6763,22480,no
6764,22485,no
6765,22500,no
6766,22512,no
6767,22517,no
6768,22518,no
6769,22522,no
6770,22528,no
6771,22529,no
6772,22534,no
6773,22535,no
6774,22538,no
6775,22543,no
6776,22544,no
6777,22550,no
6778,22554,no
6779,22557,no
6780,22561,no
6781,22565,no
6782,22570,no
6783,22571,no
6784,22573,no
6785,22576,no
6786,22578,no
6787,22581,no
6788,22585,no
6789,22586,no
6790,22587,no
6791,22589,no
6792,22592,no
6793,22604,no
6794,22606,no
6795,22610,no
6796,22616,no
6797,22617,no
6798,22629,no
6799,22630,no
6800,22631,no
6801,22633,no
6802,22636,no
6803,22641,no
6804,22642,no
6805,22644,no
6806,22645,no
6807,22650,no
6808,22651,no
6809,22662,no
6810,22669,no
6811,22673,no
6812,22676,no
6813,22680,no
6814,22683,no
6815,22687,no
6816,22690,no
6817,22694,no
6818,22701,no
6819,22704,no
6820,22705,no
6821,22706,no
6822,22711,no
6823,22713,no
6824,22720,no
6825,22723,no
6826,22732,no
6827,22733,no
6828,22735,no
6829,22742,no
6830,22743,no
6831,22744,no
6832,22746,no
6833,22750,no
6834,22757,no
6835,22758,no
6836,22760,no
6837,22762,no
6838,22763,no
6839,22766,no
6840,22768,no
6841,22778,no
6842,22783,no
6843,22787,no
6844,22794,no
6845,22798,no
6846,22799,no
6847,22801,no
6848,22817,no
6849,22819,no
6850,22823,no
6851,22827,no
6852,22830,no
6853,22836,no
6854,22837,no
6855,22839,no
6856,22840,no
6857,22843,no
6858,22855,no
6859,22858,no
6860,22861,no
6861,22868,no
6862,22872,no
6863,22875,no
6864,22878,no
6865,22879,no
6866,22881,no
6867,22883,no
6868,22885,no
6869,22893,no
6870,22894,no
6871,22902,no
6872,22905,no
6873,22911,no
6874,22912,no
6875,22913,no
6876,22916,no
6877,22921,no
6878,22925,no
6879,22927,no
6880,22929,no
6881,22943,no
6882,22947,no
6883,22953,no
6884,22957,no
6885,22958,no
6886,22963,no
6887,22966,no
6888,22967,no
6889,22970,no
6890,22973,no
6891,22974,no
6892,22980,no
6893,22985,no
6894,22992,no
6895,22994,no
6896,22996,no
6897,23000,no
6898,23002,no
6899,23007,no
6900,23008,no
6901,23009,no
6902,23010,no
6903,23013,no
6904,23014,no
6905,23017,no
6906,23018,no
6907,23022,no
6908,23031,no
6909,23032,no
6910,23033,no
6911,23037,no
6912,23050,no
6913,23055,no
6914,23057,no
6915,23061,no
6916,23062,no
6917,23063,no
6918,23064,no
6919,23066,no
6920,23069,no
6921,23070,no
6922,23071,no
6923,23074,no
6924,23078,no
6925,23080,no
6926,23081,no
6927,23082,no
6928,23083,no
6929,23085,no
6930,23098,no
6931,23099,no
6932,23100,no
6933,23102,no
6934,23104,no
6935,23106,no
6936,23107,no
6937,23111,no
6938,23121,no
6939,23122,no
6940,23124,no
6941,23129,no
6942,23130,no
6943,23138,no
6944,23143,no
6945,23146,no
6946,23147,no
6947,23149,no
6948,23150,no
6949,23151,no
6950,23152,no
6951,23153,no
6952,23155,no
6953,23156,no
6954,23158,no
6955,23161,no
6956,23162,no
6957,23166,no
6958,23169,no
6959,23171,no
6960,23180,no
6961,23181,no
6962,23182,no
6963,23183,no
6964,23184,no
6965,23185,no
6966,23186,no
6967,23187,no
6968,23188,no
6969,23191,no
6970,23194,no
6971,23198,no
6972,23203,no
6973,23204,no
6974,23214,no
6975,23215,no
6976,23219,no
6977,23220,no
6978,23221,no
6979,23222,no
6980,23223,no
6981,23228,no
6982,23229,no
6983,23230,no
6984,23236,no
6985,23238,no
6986,23241,no
6987,23243,no
6988,23244,no
6989,23245,no
6990,23255,no
6991,23257,no
6992,23259,no
6993,23261,no
6994,23264,no
6995,23267,no
6996,23275,no
6997,23278,no
6998,23279,no
6999,23286,no
7000,23291,no
7001,23292,no
7002,23298,no
7003,23300,no
7004,23301,no
7005,23302,no
7006,23304,no
7007,23305,no
7008,23309,no
7009,23314,no
7010,23316,no
7011,23323,no
7012,23324,no
7013,23326,no
7014,23330,no
7015,23335,no
7016,23336,no
7017,23339,no
7018,23354,no
7019,23355,no
7020,23365,no
7021,23366,no
7022,23373,no
7023,23376,no
7024,23386,no
7025,23399,no
7026,23403,no
7027,23405,no
7028,23411,no
7029,23413,no
7030,23414,no
7031,23415,no
7032,23417,no
7033,23428,no
7034,23431,no
7035,23440,no
7036,23443,no
7037,23451,no
7038,23452,no
7039,23456,no
7040,23457,no
7041,23466,no
7042,23468,no
7043,23469,no
7044,23472,no
7045,23480,no
7046,23485,no
7047,23486,no
7048,23492,no
7049,23493,no
7050,23500,no
7051,23507,no
7052,23517,no
7053,23518,no
7054,23519,no
7055,23522,no
7056,23524,no
7057,23525,no
7058,23532,no
7059,23541,no
7060,23542,no
7061,23543,no
7062,23546,no
7063,23548,no
7064,23549,no
7065,23550,no
7066,23553,no
7067,23558,no
7068,23560,no
7069,23562,no
7070,23563,no
7071,23566,no
7072,23567,no
7073,23569,no
7074,23571,no
7075,23572,no
7076,23573,no
7077,23575,no
7078,23576,no
7079,23579,no
7080,23586,no
7081,23588,no
7082,23592,no
7083,23593,no
7084,23600,no
7085,23602,no
7086,23604,no
7087,23605,no
7088,23606,no
7089,23607,no
7090,23612,no
7091,23613,no
7092,23614,no
7093,23615,no
7094,23616,no
7095,23620,no
7096,23626,no
7097,23633,no
7098,23637,no
7099,23644,no
7100,23645,no
7101,23649,no
7102,23650,no
7103,23652,no
7104,23655,no
7105,23661,no
7106,23663,no
7107,23665,no
7108,23674,no
7109,23678,no
7110,23680,no
7111,23687,no
7112,23690,no
7113,23697,no
7114,23702,no
7115,23704,no
7116,23705,no
7117,23707,no
7118,23708,no
7119,23710,no
7120,23711,no
7121,23716,no
7122,23717,no
7123,23723,no
7124,23724,no
7125,23729,no
7126,23730,no
7127,23732,no
7128,23739,no
7129,23742,no
7130,23745,no
7131,23748,no
7132,23749,no
7133,23751,no
7134,23757,no
7135,23762,no
7136,23765,no
7137,23769,no
7138,23770,no
7139,23773,no
7140,23775,no
7141,23783,no
7142,23789,no
7143,23793,no
7144,23796,no
7145,23804,no
7146,23809,no
7147,23813,no
7148,23815,no
7149,23817,no
7150,23818,no
7151,23821,no
7152,23822,no
7153,23828,no
7154,23833,no
