ID,Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day_Of_Week,Campaign,Pdays,Previous,Poutcome,Emp.Var.Rate,Cons.Price.Idx,Cons.Conf.Idx,Outcome
38171,29,admin.,single,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38172,51,technician,married,professional.course,no,yes,no,cellular,oct,thu,6,6,3,failure,-3.4,92.431,-26.9,no
38173,49,technician,divorced,,no,yes,yes,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38175,38,admin.,married,high.school,no,yes,no,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,no
38177,26,technician,single,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38178,54,management,divorced,university.degree,,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38179,75,retired,divorced,Other,,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38180,83,retired,married,professional.course,no,yes,no,cellular,oct,fri,2,4,1,success,-3.4,92.431,-26.9,yes
38181,28,unemployed,single,Other,no,yes,yes,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38182,63,retired,married,Other,no,yes,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38183,28,unemployed,single,Other,no,yes,no,cellular,oct,fri,2,4,1,success,-3.4,92.431,-26.9,no
38184,71,retired,married,Other,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38187,68,retired,married,high.school,no,yes,no,cellular,oct,tue,1,999,2,failure,-3.4,92.431,-26.9,no
38189,43,management,single,university.degree,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38190,43,management,single,university.degree,no,no,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,no
38191,69,retired,divorced,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38192,82,retired,married,university.degree,no,yes,yes,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,no
38195,65,retired,married,high.school,no,yes,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38196,80,retired,divorced,Other,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38197,41,technician,married,professional.course,no,yes,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38198,27,admin.,married,high.school,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38199,56,,married,Other,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38200,56,,married,Other,no,no,no,cellular,oct,tue,1,2,2,success,-3.4,92.431,-26.9,yes
38201,37,housemaid,single,university.degree,no,no,no,cellular,oct,tue,3,999,0,nonexistent,-3.4,92.431,-26.9,yes
38202,36,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,999,1,failure,-3.4,92.431,-26.9,no
38203,63,retired,married,high.school,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38204,30,unemployed,single,high.school,no,yes,yes,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38207,86,retired,divorced,Other,no,unknown,unknown,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38208,48,management,married,university.degree,no,yes,yes,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38209,34,self-employed,married,university.degree,no,no,no,cellular,oct,wed,1,5,3,failure,-3.4,92.431,-26.9,yes
38211,38,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38214,48,management,married,university.degree,no,yes,no,cellular,oct,wed,1,999,1,failure,-3.4,92.431,-26.9,yes
38215,48,management,married,university.degree,no,no,no,cellular,oct,wed,1,999,1,failure,-3.4,92.431,-26.9,no
38216,35,technician,married,university.degree,no,yes,no,telephone,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38217,38,admin.,married,university.degree,no,no,no,cellular,oct,wed,2,999,1,failure,-3.4,92.431,-26.9,no
38218,58,technician,married,Other,no,yes,no,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38219,53,admin.,married,,no,yes,no,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38221,32,admin.,married,university.degree,no,yes,yes,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38222,63,retired,married,high.school,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38223,63,retired,married,high.school,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38224,41,technician,married,professional.course,no,no,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38225,48,admin.,married,high.school,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38226,69,technician,married,professional.course,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38228,42,management,divorced,,no,yes,no,telephone,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38229,42,management,divorced,,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38231,54,management,divorced,university.degree,no,yes,no,cellular,oct,thu,2,6,1,success,-3.4,92.431,-26.9,yes
38234,69,technician,married,professional.course,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38235,42,management,single,university.degree,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38238,42,management,single,university.degree,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38240,59,technician,married,university.degree,no,yes,no,cellular,oct,mon,3,999,1,failure,-3.4,92.431,-26.9,yes
38241,42,management,single,university.degree,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38243,36,admin.,married,university.degree,no,yes,yes,cellular,oct,mon,1,999,1,failure,-3.4,92.431,-26.9,yes
38244,29,unemployed,divorced,high.school,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38245,42,management,single,university.degree,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38247,77,retired,married,university.degree,no,no,yes,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38249,38,technician,divorced,professional.course,no,no,yes,cellular,oct,tue,1,999,2,failure,-3.4,92.431,-26.9,no
38251,44,technician,married,Other,no,yes,no,cellular,oct,tue,1,2,1,success,-3.4,92.431,-26.9,no
38252,48,admin.,married,Other,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38253,80,retired,married,Other,no,yes,yes,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,no
38255,71,retired,single,university.degree,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38256,71,retired,single,university.degree,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38258,30,management,married,university.degree,no,no,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38259,35,student,single,university.degree,no,yes,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38260,30,management,married,university.degree,no,yes,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38261,80,retired,married,Other,no,no,no,cellular,oct,tue,1,999,2,failure,-3.4,92.431,-26.9,yes
38265,55,technician,married,professional.course,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38266,55,technician,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38267,55,technician,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38270,32,admin.,married,professional.course,no,no,yes,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,yes
38271,22,student,single,high.school,no,yes,no,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,yes
38272,26,student,single,Other,no,yes,no,cellular,oct,tue,2,999,1,failure,-3.4,92.431,-26.9,no
38273,27,technician,single,,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38274,56,admin.,married,Other,no,yes,no,cellular,oct,tue,2,999,1,failure,-3.4,92.431,-26.9,no
38277,45,blue-collar,single,Other,no,no,yes,cellular,oct,tue,2,999,1,failure,-3.4,92.431,-26.9,yes
38279,48,admin.,married,Other,no,yes,no,cellular,oct,tue,2,5,2,success,-3.4,92.431,-26.9,no
38281,44,blue-collar,single,professional.course,no,no,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38282,71,retired,single,university.degree,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38285,28,admin.,single,high.school,no,no,no,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38286,36,admin.,single,university.degree,no,no,no,cellular,oct,wed,1,999,1,failure,-3.4,92.431,-26.9,no
38288,36,admin.,single,university.degree,no,yes,no,cellular,oct,wed,1,2,2,success,-3.4,92.431,-26.9,no
38293,56,admin.,married,Other,no,no,no,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38294,38,admin.,married,high.school,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38295,35,technician,married,university.degree,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38296,42,entrepreneur,married,Other,no,no,no,cellular,oct,wed,3,999,0,nonexistent,-3.4,92.431,-26.9,no
38297,34,management,married,university.degree,no,no,no,telephone,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38298,28,technician,single,university.degree,no,yes,yes,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38300,36,unemployed,married,high.school,no,no,no,telephone,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38301,33,admin.,single,university.degree,no,no,no,cellular,oct,thu,5,999,1,failure,-3.4,92.431,-26.9,yes
38305,28,student,single,high.school,no,no,no,telephone,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38306,34,technician,single,professional.course,no,no,no,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,no
38307,30,self-employed,single,high.school,no,no,no,telephone,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38308,44,admin.,divorced,high.school,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38309,28,admin.,single,university.degree,no,yes,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38310,68,retired,married,professional.course,no,no,no,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,no
38311,37,blue-collar,married,Other,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38312,37,blue-collar,married,Other,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38313,40,services,married,professional.course,no,yes,no,cellular,oct,thu,1,3,1,success,-3.4,92.431,-26.9,yes
38316,35,admin.,married,university.degree,no,yes,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38318,37,blue-collar,married,Other,no,no,no,cellular,oct,thu,5,999,0,nonexistent,-3.4,92.431,-26.9,no
38319,37,blue-collar,married,Other,no,no,no,cellular,oct,thu,2,6,3,failure,-3.4,92.431,-26.9,yes
38321,25,admin.,single,university.degree,no,yes,yes,telephone,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38322,37,management,single,university.degree,no,no,no,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,yes
38323,83,retired,married,Other,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38324,25,admin.,single,university.degree,no,yes,yes,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,yes
38325,28,services,married,Other,no,yes,no,telephone,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,yes
38326,28,services,married,Other,no,yes,no,cellular,oct,fri,1,2,1,success,-3.4,92.431,-26.9,yes
38327,85,housemaid,divorced,Other,,yes,no,telephone,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38328,22,student,single,high.school,no,no,no,cellular,oct,fri,2,999,1,failure,-3.4,92.431,-26.9,yes
38330,25,admin.,single,university.degree,no,unknown,unknown,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38333,40,admin.,married,university.degree,no,yes,yes,cellular,oct,fri,5,999,0,nonexistent,-3.4,92.431,-26.9,no
38334,38,admin.,married,university.degree,no,yes,no,cellular,oct,fri,2,8,1,success,-3.4,92.431,-26.9,no
38335,39,technician,married,university.degree,no,yes,no,cellular,oct,fri,1,7,2,failure,-3.4,92.431,-26.9,no
38338,33,admin.,single,university.degree,no,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38340,33,self-employed,single,professional.course,no,yes,yes,telephone,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,no
38341,26,admin.,single,university.degree,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38343,36,services,married,high.school,no,yes,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,no
38345,49,admin.,single,high.school,no,no,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,no
38347,28,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38348,50,technician,married,professional.course,no,unknown,unknown,cellular,oct,fri,1,8,2,failure,-3.4,92.431,-26.9,yes
38350,38,technician,married,university.degree,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38351,28,management,single,university.degree,no,no,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,yes
38352,62,retired,married,university.degree,,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38353,34,management,married,university.degree,no,yes,no,cellular,oct,fri,1,2,1,success,-3.4,92.431,-26.9,no
38354,44,blue-collar,married,professional.course,no,no,no,cellular,oct,fri,1,999,2,failure,-3.4,92.431,-26.9,no
38355,32,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,6,1,success,-3.4,92.431,-26.9,no
38359,70,retired,married,Other,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38360,34,admin.,single,university.degree,no,no,no,cellular,oct,mon,1,999,1,failure,-3.4,92.431,-26.9,no
38361,29,management,single,university.degree,no,no,no,cellular,oct,mon,1,999,2,failure,-3.4,92.431,-26.9,no
38362,21,student,single,high.school,no,no,yes,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38365,60,retired,married,Other,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38366,25,admin.,single,university.degree,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38367,36,admin.,single,high.school,no,yes,no,cellular,oct,mon,1,6,1,success,-3.4,92.431,-26.9,no
38368,55,entrepreneur,married,professional.course,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38369,60,retired,married,Other,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38371,30,services,single,high.school,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38373,54,unemployed,divorced,high.school,no,no,yes,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38374,20,student,single,high.school,no,no,yes,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38375,36,management,married,Other,no,yes,no,cellular,oct,mon,3,999,0,nonexistent,-3.4,92.431,-26.9,no
38376,38,blue-collar,married,Other,no,yes,no,cellular,oct,mon,3,999,0,nonexistent,-3.4,92.431,-26.9,no
38377,30,services,single,high.school,no,yes,no,cellular,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38379,41,blue-collar,married,Other,no,no,no,cellular,oct,mon,1,999,1,failure,-3.4,92.431,-26.9,no
38380,41,blue-collar,married,Other,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38381,55,entrepreneur,married,professional.course,no,yes,yes,cellular,oct,mon,1,999,2,failure,-3.4,92.431,-26.9,no
38384,67,retired,married,professional.course,no,no,no,telephone,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38385,35,self-employed,single,university.degree,no,unknown,unknown,cellular,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38387,21,student,single,high.school,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38388,51,entrepreneur,married,Other,no,no,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,no
38389,59,housemaid,married,Other,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38391,58,blue-collar,married,Other,no,yes,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,no
38392,58,blue-collar,married,Other,no,yes,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,no
38395,31,admin.,married,university.degree,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38396,57,admin.,single,high.school,no,unknown,unknown,telephone,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38397,31,services,single,professional.course,no,yes,no,telephone,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38398,31,admin.,married,university.degree,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38399,60,technician,married,Other,no,yes,no,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,yes
38400,70,retired,married,Other,no,yes,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38401,59,housemaid,married,Other,no,yes,no,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,yes
38403,30,technician,married,professional.course,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38404,24,management,single,university.degree,no,yes,no,cellular,oct,tue,2,999,1,failure,-3.4,92.431,-26.9,yes
38406,44,admin.,married,university.degree,no,yes,no,cellular,oct,wed,3,6,1,success,-3.4,92.431,-26.9,yes
38407,38,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,999,1,failure,-3.4,92.431,-26.9,yes
38408,38,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,yes
38409,70,retired,married,high.school,no,yes,no,cellular,oct,wed,3,999,0,nonexistent,-3.4,92.431,-26.9,no
38411,88,retired,divorced,Other,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38412,36,admin.,married,university.degree,no,yes,no,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,yes
38415,32,admin.,married,university.degree,no,yes,no,cellular,oct,wed,2,6,1,success,-3.4,92.431,-26.9,yes
38416,88,retired,divorced,Other,no,no,no,cellular,oct,wed,2,6,1,success,-3.4,92.431,-26.9,yes
38417,44,admin.,married,university.degree,no,yes,no,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38420,42,blue-collar,married,professional.course,no,yes,no,cellular,oct,wed,1,7,1,success,-3.4,92.431,-26.9,yes
38421,42,blue-collar,married,professional.course,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38422,29,blue-collar,single,Other,no,no,yes,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38423,54,unemployed,married,Other,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38424,34,technician,married,professional.course,no,yes,no,cellular,oct,wed,2,8,1,success,-3.4,92.431,-26.9,yes
38426,30,admin.,married,university.degree,no,yes,no,telephone,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38427,37,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,2,999,1,failure,-3.4,92.431,-26.9,yes
38428,35,unemployed,married,university.degree,no,no,no,cellular,oct,thu,5,999,0,nonexistent,-3.4,92.431,-26.9,yes
38430,33,services,married,high.school,no,yes,no,cellular,oct,thu,3,999,0,nonexistent,-3.4,92.431,-26.9,yes
38434,25,services,single,high.school,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38435,31,admin.,single,university.degree,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38437,45,technician,married,professional.course,no,no,no,cellular,oct,thu,1,6,1,success,-3.4,92.431,-26.9,yes
38438,30,admin.,single,university.degree,no,yes,no,telephone,oct,thu,4,999,0,nonexistent,-3.4,92.431,-26.9,yes
38441,24,admin.,single,university.degree,no,yes,yes,telephone,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38442,30,admin.,single,university.degree,no,no,yes,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,no
38444,24,student,single,,no,no,no,cellular,oct,fri,4,999,0,nonexistent,-3.4,92.431,-26.9,no
38445,61,management,married,university.degree,no,yes,no,cellular,oct,fri,2,999,1,failure,-3.4,92.431,-26.9,yes
38446,22,student,single,high.school,no,no,no,cellular,oct,fri,3,6,1,success,-3.4,92.431,-26.9,yes
38447,64,admin.,married,high.school,no,yes,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,yes
38448,23,technician,single,university.degree,no,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38449,21,student,single,high.school,no,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38450,32,,single,high.school,no,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38451,24,student,single,,no,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38453,98,retired,married,Other,,yes,no,cellular,oct,fri,1,2,2,success,-3.4,92.431,-26.9,yes
38454,64,admin.,married,high.school,no,yes,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,yes
38455,35,blue-collar,single,high.school,no,no,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,no
38457,22,student,single,Other,no,no,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,yes
38458,22,student,single,Other,no,no,no,cellular,oct,fri,2,6,1,success,-3.4,92.431,-26.9,yes
38459,26,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,999,1,failure,-3.4,92.431,-26.9,no
38462,29,admin.,single,high.school,no,yes,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,yes
38463,34,admin.,married,university.degree,no,no,no,cellular,oct,fri,1,999,2,failure,-3.4,92.431,-26.9,yes
38464,37,blue-collar,married,Other,no,unknown,unknown,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38465,37,blue-collar,married,Other,no,no,no,telephone,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38467,61,management,married,university.degree,no,no,no,cellular,oct,fri,4,999,0,nonexistent,-3.4,92.431,-26.9,no
38468,33,admin.,single,high.school,no,yes,no,cellular,oct,mon,2,6,2,failure,-3.4,92.431,-26.9,no
38470,29,admin.,single,university.degree,no,no,no,cellular,oct,mon,2,999,1,failure,-3.4,92.431,-26.9,no
38471,29,technician,single,professional.course,no,yes,no,cellular,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38473,29,admin.,single,university.degree,no,yes,no,cellular,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38475,29,admin.,single,university.degree,no,yes,no,cellular,oct,mon,2,999,1,failure,-3.4,92.431,-26.9,no
38476,33,admin.,single,high.school,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38477,33,admin.,single,high.school,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38478,30,unemployed,single,high.school,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38479,26,admin.,married,high.school,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38480,26,admin.,married,high.school,no,yes,yes,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38481,42,management,married,university.degree,no,yes,no,cellular,oct,mon,1,999,1,failure,-3.4,92.431,-26.9,yes
38483,55,unemployed,married,Other,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38484,55,unemployed,married,Other,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38485,32,admin.,single,university.degree,no,no,no,cellular,oct,tue,1,999,3,failure,-3.4,92.431,-26.9,no
38486,63,technician,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38487,72,admin.,married,university.degree,,no,yes,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,yes
38490,32,technician,single,university.degree,no,no,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,yes
38492,68,retired,married,Other,no,yes,no,cellular,oct,tue,1,6,2,success,-3.4,92.431,-26.9,yes
38494,29,services,married,high.school,no,no,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,yes
38495,33,services,single,high.school,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,yes
38496,65,housemaid,married,Other,no,unknown,unknown,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38497,42,management,married,university.degree,no,no,no,telephone,oct,tue,1,3,1,success,-3.4,92.431,-26.9,yes
38498,61,retired,married,high.school,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38500,22,student,single,Other,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38501,30,technician,married,professional.course,no,yes,no,telephone,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38503,39,admin.,married,professional.course,no,no,no,telephone,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38505,63,technician,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,no
38506,81,retired,married,university.degree,,yes,yes,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,no
38507,65,housemaid,married,Other,no,yes,no,cellular,oct,tue,2,999,1,failure,-3.4,92.431,-26.9,no
38508,44,technician,married,,no,no,yes,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38509,31,management,married,university.degree,no,yes,no,cellular,oct,tue,3,4,1,success,-3.4,92.431,-26.9,yes
38510,68,retired,divorced,professional.course,no,yes,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,yes
38511,46,blue-collar,married,Other,no,yes,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,no
38512,33,services,single,high.school,no,yes,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,no
38513,26,management,single,university.degree,no,yes,no,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,no
