Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDV33,4067.1522417,OUT013
NCH29,234.449984697,OUT019
FDA37,3009.3825825,OUT027
FDH46,1567.32718083,OUT018
FDS25,1647.22507307,OUT035
FDH04,2686.72943387,OUT027
FDX52,3058.73633799,OUT046
NCD42,659.67236522,OUT017
FDW47,2015.94812621,OUT017
FDL25,2798.20205164,OUT027
NCJ06,269.725297911,OUT010
FDY09,2860.87493646,OUT013
FDS40,665.742829818,OUT046
FDH41,3678.1216507,OUT017
FDG38,1435.21576387,OUT035
FDU03,4891.95267372,OUT027
FDV20,2027.86158116,OUT046
DRB13,3058.73633799,OUT045
NCQ30,2010.25626466,OUT013
NCH06,3884.34689928,OUT013
FDU50,1835.76959418,OUT018
NCO42,364.591180512,OUT019
FDW09,1344.94276398,OUT018
FDH04,1537.573576,OUT013
FDC21,1571.9664195,OUT045
FDL21,670.157448085,OUT049
FDM46,224.544718037,OUT010
FDT22,129.32687981,OUT019
FDB28,3069.41819908,OUT035
FDI12,1483.20892157,OUT018
FDA28,2024.96203332,OUT045
FDF59,2027.86158116,OUT013
FDM45,3009.3825825,OUT027
FDQ56,1394.80183893,OUT017
FDR46,2483.87106785,OUT049
FDT01,3678.71014255,OUT013
FDD16,1484.10493154,OUT027
NCU30,382.069627763,OUT010
FDM40,357.861824584,OUT010
FDI56,1529.49802508,OUT035
NCS30,2027.86158116,OUT013
FDU08,1541.4172921,OUT017
FDX51,5741.82390199,OUT027
FDA43,3062.78418687,OUT045
FDX59,128.974790356,OUT010
FDC37,1569.69481744,OUT018
FDP58,3714.53982949,OUT013
NCY42,2050.46781414,OUT035
FDF21,3056.01945942,OUT018
FDU10,1009.84009268,OUT027
DRL47,2024.96203332,OUT018
FDA58,3649.12757809,OUT018
FDJ22,3057.48526964,OUT049
FDK50,2558.06456654,OUT046
FDO38,1305.23970858,OUT035
DRF60,3898.89342564,OUT035
NCZ42,568.246931573,OUT019
FDD35,1970.9745099,OUT049
FDL25,1529.49802508,OUT045
FDJ16,1022.17974141,OUT013
DRK59,3841.42680483,OUT049
FDI50,3819.56895336,OUT046
NCB19,1444.40649485,OUT045
DRI37,997.718221062,OUT035
FDA14,4055.28840061,OUT027
FDC08,3608.62119392,OUT018
FDS45,1569.69481744,OUT046
FDI21,1065.87123563,OUT049
DRJ47,2862.08251412,OUT035
DRE37,5166.76028594,OUT027
FDT55,2554.7597923,OUT018
NCG42,3009.3825825,OUT027
FDA31,2858.66234463,OUT049
NCW42,3757.40753533,OUT046
FDF50,3058.73633799,OUT017
FDK56,3058.73633799,OUT049
FDX10,665.742829818,OUT035
NCK07,4246.19695411,OUT027
FDZ49,3756.4192562,OUT017
FDR33,1574.32223566,OUT013
FDO44,1647.22507307,OUT018
FDA20,3058.73633799,OUT046
NCL30,2027.86158116,OUT045
FDI05,146.126232708,OUT019
FDQ12,3601.06277796,OUT018
FDH47,1541.4172921,OUT017
FDH34,3056.01945942,OUT018
FDF29,2027.86158116,OUT046
FDG40,659.67236522,OUT018
NCE18,4003.90631211,OUT017
FDP21,499.107440821,OUT010
FDY50,1529.6087375,OUT013
FDB36,2027.86158116,OUT049
NCZ29,2027.86158116,OUT049
FDU20,1973.36009048,OUT018
FDO56,1952.43588186,OUT013
FDW31,3062.78418687,OUT049
DRH59,1258.22438526,OUT013
NCB30,3065.24283287,OUT017
FDK43,3009.3825825,OUT027
FDW43,3818.85812003,OUT045
NCL19,2047.52849332,OUT017
FDJ27,1549.16759721,OUT046
FDC45,2783.53304259,OUT046
FDY40,754.642200921,OUT035
NCM41,1522.25713241,OUT035
NCK18,383.52077977,OUT019
FDP37,2027.86158116,OUT049
FDA27,5848.53591723,OUT027
NCX30,3903.59217475,OUT035
FDR09,4033.00173582,OUT017
FDG08,4482.7694773,OUT027
NCU30,2575.02533746,OUT013
FDB16,1458.18221016,OUT017
FDM16,1081.82617286,OUT017
FDC48,1474.48199183,OUT013
NCF18,3059.94391565,OUT046
FDU46,1456.16982154,OUT018
FDH41,3487.59354626,OUT018
NCN42,364.62461024,OUT010
FDU49,1473.51732264,OUT046
FDB20,2010.05965302,OUT027
FDG50,217.547208645,OUT019
FDW20,2015.94812621,OUT045
NCO55,1579.1923584,OUT049
FDX48,2493.95441437,OUT046
FDU48,2027.86158116,OUT046
FDR48,365.427396621,OUT019
FDK27,2015.94812621,OUT013
FDT35,2604.47572569,OUT013
FDN12,1590.56931202,OUT049
NCE31,128.974790356,OUT019
FDL21,664.086983487,OUT017
FDV56,1571.9664195,OUT017
FDR16,3685.64374716,OUT017
NCP41,1579.1923584,OUT049
FDJ27,1567.32718083,OUT013
FDA07,2015.94812621,OUT017
FDK55,1492.30967711,OUT049
FDM33,3753.13741684,OUT049
FDY46,3057.48526964,OUT046
FDD36,1952.43588186,OUT046
FDB12,2847.9557139,OUT027
FDF28,280.33222309,OUT019
NCE07,301.975452057,OUT019
FDW50,4260.00868845,OUT027
NCW18,3861.8740117,OUT017
NCJ17,207.302823427,OUT019
DRZ24,271.777044544,OUT010
FDS07,1942.46091028,OUT035
NCW05,251.400922951,OUT010
FDZ22,1411.89623012,OUT018
FDK02,1960.11574202,OUT046
FDZ45,5744.04045373,OUT027
FDL25,1502.7574871,OUT046
FDS08,2860.87493646,OUT045
NCZ42,5848.53591723,OUT027
FDX57,1541.4172921,OUT035
FDF21,3058.73633799,OUT046
FDJ56,1541.4172921,OUT018
FDX10,712.103435541,OUT013
DRG48,2481.21999628,OUT035
DRN37,2677.66171288,OUT046
NCY41,659.67236522,OUT018
FDN28,1569.69481744,OUT045
FDE34,3022.64593074,OUT045
FDR10,2568.00043031,OUT045
FDC32,1529.49802508,OUT017
DRG13,2572.03750801,OUT046
FDP59,1569.69481744,OUT049
NCT53,384.675075529,OUT010
FDL57,5848.53591723,OUT027
FDN32,477.337899657,OUT010
FDK09,3592.77769523,OUT018
FDA52,434.007984788,OUT010
FDC57,3059.94391565,OUT049
FDI09,3895.84906724,OUT035
NCB07,3061.53311852,OUT046
FDP26,1569.69481744,OUT035
FDP40,2920.49022676,OUT027
FDL15,2491.37455671,OUT013
FDV07,1659.02825338,OUT046
FDS03,1062.72995315,OUT017
FDE50,3057.48526964,OUT049
FDQ15,1311.99266456,OUT017
FDQ33,364.442969153,OUT010
FDT22,1024.97081674,OUT013
DRO35,1952.43588186,OUT035
FDJ41,4060.73816029,OUT049
FDQ27,1569.69481744,OUT035
FDC26,1768.55481285,OUT017
NCF43,3087.92660697,OUT027
NCR50,2495.69117548,OUT035
FDE39,2005.39661785,OUT018
FDN49,1013.41356616,OUT027
DRG11,1571.9664195,OUT035
NCA18,1952.43588186,OUT049
FDM36,2855.94546607,OUT018
FDW32,1443.31909661,OUT017
NCQ18,234.924283503,OUT010
FDX14,1697.54527278,OUT027
FDD46,2491.37455671,OUT017
FDI34,569.558566588,OUT019
NCJ17,1440.98796156,OUT035
FDB52,4051.98126282,OUT035
FDV55,2457.9789661,OUT018
FDC57,3059.94391565,OUT046
FDB29,1942.46091028,OUT046
NCO43,1549.16759721,OUT035
FDG44,865.880996467,OUT045
FDJ34,2024.96203332,OUT045
FDH40,1395.7021892,OUT049
NCD07,2920.49022676,OUT027
FDB41,722.586104879,OUT017
FDH47,1541.4172921,OUT018
DRK37,3058.73633799,OUT035
FDM25,429.250502552,OUT019
NCX06,3057.48526964,OUT045
NCS05,2027.86158116,OUT017
FDS39,2050.46781414,OUT045
FDC47,5848.53591723,OUT027
FDG20,2883.92602677,OUT013
DRL23,1569.69481744,OUT017
FDY33,2554.7597923,OUT013
NCH18,3887.77125968,OUT045
FDX47,2501.70680817,OUT035
NCB06,2554.7597923,OUT045
FDP36,736.893532392,OUT049
FDW44,2855.94546607,OUT018
NCU41,3054.76839108,OUT018
NCS17,1541.4172921,OUT046
FDD46,2501.70680817,OUT035
FDE45,2878.89148321,OUT017
FDI09,3886.12222665,OUT017
NCJ54,569.181347327,OUT010
NCA29,2855.94546607,OUT018
NCN41,3009.3825825,OUT027
FDY34,2575.02533746,OUT035
NCG55,1947.17547682,OUT035
DRM49,681.997663177,OUT046
NCB42,1942.46091028,OUT049
FDE58,1952.43588186,OUT045
DRJ25,791.342311908,OUT013
FDS47,204.066439407,OUT010
FDY21,3068.69647548,OUT049
NCI54,1659.02825338,OUT013
FDO24,2554.7597923,OUT017
FDY43,2754.58520877,OUT035
FDF35,1571.9664195,OUT018
NCP29,135.556066328,OUT019
FDN28,2847.9557139,OUT027
FDJ50,776.672619022,OUT018
FDQ14,4074.99622468,OUT027
FDC37,1571.9664195,OUT035
FDN08,1970.9745099,OUT046
FDD04,2050.46781414,OUT035
FDW34,3689.81922544,OUT018
FDP04,1060.73910685,OUT017
NCG07,3058.73633799,OUT017
NCN14,3054.76839108,OUT018
FDJ16,920.118518252,OUT045
NCM42,1576.65042702,OUT045
NCF19,736.893532392,OUT046
FDY21,3057.14779104,OUT018
FDY19,1947.17547682,OUT035
FDV09,2483.87106785,OUT045
FDA28,2024.96203332,OUT013
FDC38,2027.86158116,OUT018
FDL28,3829.77555866,OUT045
NCH43,3685.1956151,OUT049
NCN53,665.742829818,OUT045
NCW05,1571.9664195,OUT017
NCO30,3054.76839108,OUT018
FDT04,128.974790356,OUT019
FDB27,3056.01945942,OUT018
NCK07,2608.44029471,OUT013
NCA53,778.908563851,OUT013
FDB33,2562.25997365,OUT018
FDU37,1307.86149235,OUT017
FDR13,1942.46091028,OUT035
FDE45,2878.89148321,OUT049
FDV37,3058.73633799,OUT017
FDX44,228.645113989,OUT019
NCL06,4075.60907365,OUT017
FDJ28,3058.73633799,OUT045
FDX55,3701.63142037,OUT049
NCK17,664.086983487,OUT018
FDH52,1027.41618374,OUT035
FDN13,2847.9557139,OUT027
FDK44,2854.69439772,OUT018
FDU16,1409.19224012,OUT046
FDZ07,997.718221062,OUT017
NCN06,4260.00868845,OUT027
FDH02,222.070991164,OUT010
NCW18,3850.74620298,OUT045
FDH57,2027.86158116,OUT013
FDV35,2495.69117548,OUT045
NCU29,2478.80003046,OUT013
NCP02,951.30974078,OUT046
FDN44,2559.80132765,OUT013
FDX03,668.220613938,OUT018
FDR11,381.351916666,OUT010
FDA36,3058.73633799,OUT046
FDP58,5848.53591723,OUT027
FDH31,1541.4172921,OUT045
FDH34,3058.73633799,OUT035
FDS13,4078.56714187,OUT035
FDT01,3487.59354626,OUT018
FDY09,2860.87493646,OUT049
FDV33,5848.53591723,OUT027
NCW29,274.764837135,OUT010
NCN17,1557.39657409,OUT045
FDX01,1952.43588186,OUT046
FDL03,3057.48526964,OUT049
DRL59,914.344827463,OUT049
DRM11,5848.53591723,OUT027
FDA43,3065.24283287,OUT049
FDZ56,385.108613555,OUT010
FDI44,1326.08275201,OUT018
FDB50,1434.87327899,OUT013
FDU15,128.974790356,OUT019
NCJ19,128.974790356,OUT019
FDD48,1942.46091028,OUT013
NCW42,3767.44702287,OUT035
FDL24,2860.87493646,OUT017
NCB30,3065.24283287,OUT013
FDK25,2754.58520877,OUT013
FDW28,3057.48526964,OUT049
FDD47,2858.66234463,OUT017
FDK16,233.086716094,OUT019
FDW37,1524.66071419,OUT046
FDA48,3761.30831652,OUT035
FDA14,2483.87106785,OUT017
FDV15,1567.32718083,OUT013
FDN22,4002.99665822,OUT049
NCD55,670.157448085,OUT045
FDY43,2696.97705809,OUT013
NCU05,1324.09972055,OUT017
FDF10,2483.87106785,OUT035
FDR39,3054.76839108,OUT018
FDG40,712.103435541,OUT013
FDZ28,284.117774332,OUT019
FDE02,1535.51291849,OUT045
FDU60,2753.33414043,OUT049
FDM21,4040.57417498,OUT013
FDV52,276.425961844,OUT019
NCW06,3057.48526964,OUT013
FDX36,3768.11079499,OUT035
FDT35,4267.95610119,OUT027
NCL19,277.942595977,OUT010
NCD31,2573.28857635,OUT046
FDE53,258.593095264,OUT019
FDW58,247.386727227,OUT019
DRF48,3058.73633799,OUT046
FDW57,2860.87493646,OUT035
DRH13,1571.9664195,OUT017
FDT33,2696.97705809,OUT013
DRK47,5848.53591723,OUT027
FDY22,308.267767328,OUT010
FDC35,561.703520037,OUT019
FDO03,3797.71859714,OUT013
FDF24,1351.4264159,OUT045
FDF56,2973.0692053,OUT018
FDD28,1022.17974141,OUT013
FDG53,3022.22952101,OUT027
FDO27,234.944550163,OUT019
NCF54,2854.69439772,OUT018
FDC20,1255.00460154,OUT027
FDU10,667.661489707,OUT046
DRA24,2568.00043031,OUT018
FDA02,363.698195809,OUT010
FDG10,917.327442919,OUT017
FDW39,431.152665033,OUT010
FDP04,140.966698563,OUT019
NCM55,3058.73633799,OUT013
FDG47,4073.09161645,OUT045
NCU41,3057.48526964,OUT017
NCK31,776.672619022,OUT017
FDZ46,1579.1923584,OUT045
FDU13,4055.28840061,OUT027
NCF19,736.893532392,OUT045
NCJ43,2858.66234463,OUT013
NCJ05,2495.69117548,OUT045
FDS04,3009.3825825,OUT027
FDX28,236.094835584,OUT010
FDB41,1059.61754334,OUT027
FDG53,2050.46781414,OUT046
FDL15,365.916302452,OUT010
FDQ08,1012.00220224,OUT049
DRN36,1546.517881,OUT013
FDI46,3999.65682371,OUT013
FDG16,5848.53591723,OUT027
FDV32,1191.92490382,OUT013
FDF44,275.340774737,OUT010
FDK04,925.128365784,OUT018
NCA41,3057.48526964,OUT013
FDD51,665.704249626,OUT017
NCZ53,3058.73633799,OUT045
FDP01,4074.99622468,OUT027
FDY25,3022.64593074,OUT049
FDB17,2971.76041791,OUT018
NCV54,1985.98609235,OUT018
FDJ32,1054.73059412,OUT017
FDA37,2024.96203332,OUT049
FDG35,2857.41127629,OUT035
NCM05,3865.46237065,OUT018
FDG45,3674.48625996,OUT046
FDH28,716.518053809,OUT013
NCE18,3984.99983612,OUT049
FDH38,1952.43588186,OUT045
FDR56,3069.41819908,OUT013
FDH17,2833.55250074,OUT027
FDD39,3690.5210541,OUT049
FDB41,732.547958128,OUT049
NCR53,3762.23213717,OUT046
FDX46,920.118518252,OUT017
FDV28,665.742829818,OUT049
FDA08,2572.30845889,OUT018
FDH45,664.086983487,OUT017
NCS38,269.124771279,OUT010
FDD40,516.318947018,OUT010
DRM59,2495.69117548,OUT035
NCJ43,2858.15805789,OUT018
NCN29,785.758601387,OUT013
NCC19,3058.73633799,OUT045
FDR56,3062.78418687,OUT035
FDZ43,3883.10999943,OUT049
FDJ32,130.047297856,OUT010
DRH03,1524.66071419,OUT017
NCZ54,2569.25149865,OUT035
FDE26,2483.87106785,OUT017
FDS03,1060.97449678,OUT045
DRZ24,278.98138691,OUT019
FDO48,5848.53591723,OUT027
FDW39,2860.87493646,OUT049
NCK05,1052.62397958,OUT049
NCK30,4020.68729999,OUT017
FDT27,3638.35745635,OUT018
FDS08,427.424420487,OUT019
NCJ19,918.804996406,OUT049
FDC58,670.982653131,OUT045
DRE37,3058.73633799,OUT013
FDW02,2027.86158116,OUT035
FDJ02,364.959036787,OUT010
FDX09,2878.89148321,OUT045
FDT31,494.93832003,OUT010
FDI24,2878.89148321,OUT049
FDY09,2860.87493646,OUT045
FDV28,665.742829818,OUT045
DRM47,3058.73633799,OUT049
FDT52,568.246931573,OUT019
FDI48,867.091184878,OUT018
FDY55,4048.8452345,OUT017
FDU48,2027.86158116,OUT013
FDN25,915.888359523,OUT045
FDP20,2027.86158116,OUT049
FDJ15,3058.73633799,OUT013
FDD04,2030.79542798,OUT018
FDY58,3813.93205998,OUT045
FDR37,3054.76839108,OUT018
FDF44,2027.86158116,OUT013
FDD32,1390.29215753,OUT045
FDR57,2506.49674243,OUT017
DRG39,1252.08670067,OUT027
FDX15,2554.7597923,OUT017
DRN37,2576.86401428,OUT045
FDW40,3014.80242499,OUT027
FDB32,1533.62094161,OUT049
FDM40,2177.94021053,OUT018
FDE39,2957.0512889,OUT027
DRH49,1390.29215753,OUT017
FDT46,736.893532392,OUT049
NCF06,4057.50764285,OUT035
FDP07,3057.48526964,OUT017
FDC04,3876.18182297,OUT013
FDZ32,1569.69481744,OUT017
FDD50,2785.26980371,OUT045
FDU56,3057.48526964,OUT017
FDV34,1066.67600492,OUT017
NCY41,712.103435541,OUT013
NCK18,2577.51466746,OUT046
DRH25,830.453551898,OUT049
FDT57,3882.20191027,OUT046
FDV56,1571.9664195,OUT018
FDV12,1541.4172921,OUT045
FDN52,1474.45537644,OUT017
FDX38,732.547958128,OUT035
FDE47,2015.94812621,OUT018
NCO07,3667.87402406,OUT013
FDV09,4061.00705508,OUT027
FDZ23,482.892121852,OUT019
DRH51,1473.28255634,OUT018
NCY54,2858.66234463,OUT045
DRG49,3882.5578519,OUT013
NCC19,3058.73633799,OUT049
NCV53,3900.68502249,OUT045
FDZ47,243.480704294,OUT019
NCO26,1937.74402523,OUT018
NCP02,1010.52464875,OUT045
NCW30,3873.78377288,OUT018
NCN55,3894.30828048,OUT046
FDB20,155.571416103,OUT010
DRL11,2522.57398667,OUT013
DRD60,3053.47320596,OUT045
FDW14,204.730719817,OUT010
FDL27,145.250512634,OUT010
FDU09,923.689282389,OUT018
DRH36,1484.10493154,OUT027
FDP34,4119.45689211,OUT027
FDE04,2880.22140895,OUT017
FDZ57,3009.3825825,OUT027
FDF02,237.86443374,OUT010
FDG28,3906.60826217,OUT045
NCI31,665.742829818,OUT046
FDT43,802.5575229,OUT013
FDU20,2015.94812621,OUT046
FDD53,717.343258855,OUT013
FDW15,2483.87106785,OUT045
NCT53,2569.25149865,OUT045
NCG55,2920.49022676,OUT027
FDD48,1940.20533809,OUT035
FDG47,4060.39167317,OUT049
FDI21,1058.98365048,OUT017
FDT27,3812.8502632,OUT017
DRO35,1952.43588186,OUT013
FDD33,3812.93826432,OUT017
FDC04,3889.56715957,OUT035
FDY34,2575.02533746,OUT013
DRJ49,2027.86158116,OUT049
FDE05,2457.9789661,OUT049
FDU31,3720.09002563,OUT017
NCN19,5159.38276108,OUT027
FDK56,5159.38276108,OUT027
FDK58,1569.69481744,OUT017
NCJ42,1569.69481744,OUT035
FDZ34,5722.74012305,OUT027
FDA52,2856.90698955,OUT018
NCR29,1020.74065801,OUT013
FDT48,3177.92784171,OUT035
DRJ51,569.104061239,OUT019
NCS54,2877.1547221,OUT046
FDV01,2495.69117548,OUT035
DRG51,4246.19695411,OUT027
NCG42,2027.86158116,OUT013
FDA51,1942.46091028,OUT049
FDV19,381.161055482,OUT010
NCT18,3058.73633799,OUT045
NCS41,3058.73633799,OUT045
FDO03,3803.46723552,OUT046
FDL12,130.047297856,OUT010
FDY37,348.372529742,OUT010
FDI58,1524.66071419,OUT049
FDT28,2483.87106785,OUT018
NCC42,275.52230108,OUT010
FDO01,2027.86158116,OUT017
FDJ02,2483.87106785,OUT013
FDQ04,664.086983487,OUT018
DRL47,2024.96203332,OUT013
FDZ32,1571.9664195,OUT035
FDC35,3583.62455307,OUT035
FDX14,1078.90525801,OUT045
FDZ35,1569.69481744,OUT013
FDL14,2501.70680817,OUT013
FDO04,916.264850515,OUT049
DRK11,2486.7375554,OUT017
FDB44,3500.23862021,OUT018
FDZ50,3058.73633799,OUT049
FDI12,2650.17949384,OUT027
FDU43,3862.17738424,OUT017
FDD58,229.054819747,OUT010
FDB27,3058.73633799,OUT017
FDB04,1455.0824233,OUT018
NCO17,1970.9745099,OUT013
FDL12,920.118518252,OUT017
DRJ13,2559.80132765,OUT049
FDD57,1541.4172921,OUT045
FDW19,1647.22507307,OUT035
DRD27,1549.16759721,OUT018
FDH27,4049.11797111,OUT027
NCW30,5848.53591723,OUT027
FDR40,1344.94276398,OUT018
FDG05,2522.57398667,OUT013
NCY41,128.974790356,OUT019
FDI38,3300.05175945,OUT018
FDR20,670.982653131,OUT046
FDE09,1579.1923584,OUT017
FDN50,234.546832895,OUT019
DRF27,2491.37455671,OUT045
DRF51,712.103435541,OUT013
NCO02,145.711059987,OUT019
FDB51,1351.88266845,OUT027
FDJ50,946.141220523,OUT013
FDN52,1517.4159876,OUT013
FDX14,1433.50263243,OUT013
FDT27,570.456337706,OUT019
FDV10,716.518053809,OUT013
FDU33,681.997663177,OUT046
FDU58,3058.73633799,OUT046
NCP42,5741.82390199,OUT027
FDL51,5848.53591723,OUT027
DRH15,1059.61754334,OUT027
FDU16,1440.98796156,OUT017
FDW15,2483.87106785,OUT017
FDQ44,2015.94812621,OUT045
NCI06,4876.34295111,OUT027
DRK23,566.888145573,OUT019
FDC28,1579.1923584,OUT035
NCY17,128.974790356,OUT019
NCV05,2495.69117548,OUT018
FDM34,284.875238277,OUT019
DRD60,5107.06326573,OUT027
FDT38,1451.4086802,OUT046
FDQ57,2481.21999628,OUT018
FDE59,1008.99894789,OUT027
NCM43,2569.97338355,OUT046
DRI51,2857.41127629,OUT049
NCG30,2024.96203332,OUT017
NCK54,1942.46091028,OUT035
FDQ16,264.219982314,OUT019
FDI36,3062.78418687,OUT013
FDX16,4055.28840061,OUT027
FDA34,2859.13817535,OUT046
FDJ48,3707.0469268,OUT018
FDU47,2030.79542798,OUT035
FDS39,2075.55345869,OUT046
FDD11,4010.63208594,OUT046
FDM16,1430.4643402,OUT027
FDU56,3054.76839108,OUT018
FDQ32,2015.94812621,OUT017
DRK35,716.518053809,OUT013
FDA58,3814.83682586,OUT049
DRG48,358.92104009,OUT019
FDT59,568.892888238,OUT010
FDQ31,219.41459713,OUT019
FDS51,1079.82669391,OUT018
FDW32,2508.81552381,OUT027
FDI15,5848.53591723,OUT027
NCV30,1038.08402721,OUT017
DRG25,3058.73633799,OUT049
FDT02,712.103435541,OUT013
FDO33,2920.49022676,OUT027
FDP38,753.296210074,OUT035
FDZ45,3062.78418687,OUT035
NCA54,4876.34295111,OUT027
FDU33,717.480787119,OUT017
FDN58,3820.1398609,OUT017
FDI05,1116.0194188,OUT045
FDM57,196.793255101,OUT019
NCS42,2686.72943387,OUT027
FDB57,3765.51394987,OUT045
FDC03,3058.73633799,OUT045
FDZ58,2010.25626466,OUT013
NCK29,2024.96203332,OUT045
NCR53,3776.29238254,OUT045
FDE26,4055.28840061,OUT027
FDU52,2495.69117548,OUT049
FDE41,2337.01269798,OUT027
FDU38,3056.01945942,OUT018
FDA52,2861.60764345,OUT017
FDW46,1113.23070502,OUT046
DRI59,3781.5551747,OUT035
FDT38,1440.98796156,OUT035
FDL33,3057.14779104,OUT018
FDQ01,5848.53591723,OUT027
FDJ08,3058.73633799,OUT046
FDQ47,665.742829818,OUT049
NCZ18,3994.49220595,OUT013
FDE29,1004.77632179,OUT017
FDF10,4055.28840061,OUT027
FDC48,1402.58943334,OUT049
FDY58,3800.04697411,OUT013
NCX30,572.422559957,OUT010
FDV11,2876.3153284,OUT013
FDT46,735.37998233,OUT046
DRD01,128.974790356,OUT019
FDQ11,4040.12656962,OUT013
NCM41,1524.66071419,OUT017
NCC55,712.103435541,OUT013
FDG45,5848.53591723,OUT027
NCQ54,2693.10405724,OUT049
FDM34,2027.86158116,OUT045
FDD17,565.576510558,OUT019
FDN38,5848.53591723,OUT027
FDB53,2483.87106785,OUT018
NCL06,4082.42874753,OUT035
NCV18,196.793255101,OUT019
FDX25,3057.48526964,OUT013
FDB39,945.838270686,OUT046
FDC33,3062.78418687,OUT049
NCO14,675.927198578,OUT018
FDA58,5848.53591723,OUT027
NCQ02,3058.73633799,OUT017
NCR53,3791.85739361,OUT017
FDN52,1469.14309154,OUT046
FDG26,4036.83551323,OUT046
FDE23,1061.05784309,OUT027
DRI37,1048.88259698,OUT013
DRH37,2601.75884712,OUT018
FDO01,2027.86158116,OUT035
FDK45,1933.09563489,OUT049
FDP23,3693.63261463,OUT049
FDM33,3747.35140128,OUT035
FDD36,2005.39661785,OUT017
FDL56,1440.98796156,OUT017
FDT27,570.597931442,OUT010
FDG52,668.220613938,OUT017
NCL42,3901.02497013,OUT035
DRJ24,3061.19498399,OUT046
FDV38,887.698977421,OUT046
FDT35,2770.47838727,OUT045
FDY51,3728.81303259,OUT045
FDC37,1569.69481744,OUT017
NCP43,3021.3948624,OUT013
FDO33,1688.65695928,OUT045
FDW04,2027.86158116,OUT018
NCC31,2493.95441437,OUT046
FDK22,3685.1956151,OUT049
FDJ50,912.867273976,OUT017
FDV13,1492.30967711,OUT017
DRL60,2491.37455671,OUT017
FDW03,1569.69481744,OUT017
FDY27,2878.89148321,OUT035
FDB39,1252.08670067,OUT027
FDU59,2569.25149865,OUT045
FDZ57,2027.86158116,OUT049
FDO21,3768.71295733,OUT049
FDS43,3056.01945942,OUT018
FDU28,503.818836882,OUT010
FDC51,271.861722689,OUT010
FDW16,223.456164714,OUT010
FDP32,275.179627356,OUT010
FDB60,509.116938276,OUT019
NCQ30,2010.25626466,OUT046
FDD26,3061.19498399,OUT049
FDI44,1305.23970858,OUT045
DRH23,947.277354082,OUT046
FDO44,1637.72035197,OUT046
FDG04,3058.73633799,OUT046
FDM32,2754.10308613,OUT027
FDM09,2765.08919655,OUT013
FDZ47,1546.517881,OUT013
FDM40,3184.27740648,OUT027
FDY48,1564.70977859,OUT017
NCM30,670.157448085,OUT045
FDX36,570.940155654,OUT010
DRF03,663.295078595,OUT017
FDN51,4070.79169448,OUT049
FDM57,1402.58943334,OUT049
FDB35,1533.62094161,OUT049
FDY13,2010.05965302,OUT027
FDA37,2024.96203332,OUT017
NCX53,2050.46781414,OUT017
FDD59,1350.77263931,OUT018
FDX10,128.974790356,OUT019
FDC03,3056.01945942,OUT018
FDW43,3790.98505999,OUT035
FDW10,2859.87088234,OUT046
FDY14,5848.53591723,OUT027
FDV43,705.772820395,OUT045
FDO40,2486.7375554,OUT013
FDP46,2699.3873072,OUT027
NCE43,385.864493816,OUT019
FDD05,2005.39661785,OUT035
FDJ60,384.863114834,OUT010
DRE27,1541.4172921,OUT018
FDO11,4003.24394835,OUT035
DRG11,2891.63559489,OUT027
FDK33,569.752138942,OUT010
DRM23,2792.51061863,OUT045
FDJ02,4055.28840061,OUT027
NCZ05,1569.69481744,OUT045
NCL30,2024.96203332,OUT013
FDZ19,2858.15805789,OUT018
FDM45,2015.94812621,OUT049
FDO36,2923.07858568,OUT046
NCK31,744.796120126,OUT045
DRJ37,2495.69117548,OUT045
FDP24,2010.25626466,OUT018
FDF46,1942.46091028,OUT013
FDX46,128.974790356,OUT019
NCL18,3057.48526964,OUT045
FDJ26,3671.18804609,OUT013
FDJ07,1942.46091028,OUT045
FDY15,2495.69117548,OUT013
DRG01,1105.65957658,OUT045
FDF58,1060.73910685,OUT045
FDZ14,278.98138691,OUT019
FDP31,1069.61753831,OUT049
FDH45,716.518053809,OUT013
FDA09,432.813217071,OUT010
FDW31,3069.41819908,OUT035
FDA57,670.157448085,OUT046
NCE55,2876.3153284,OUT035
FDC17,563.917090904,OUT019
FDC59,1210.89833399,OUT013
FDA22,2696.97705809,OUT013
FDK52,3788.88660189,OUT035
NCM26,2493.95441437,OUT046
NCT53,2617.85032103,OUT035
FDW45,2483.87106785,OUT018
NCI18,3765.5164093,OUT035
FDE38,2572.30845889,OUT018
FDF08,219.511445328,OUT019
FDY58,566.958099625,OUT010
FDF58,135.18257922,OUT019
FDX39,3683.24462819,OUT017
FDB44,3690.1747154,OUT049
FDF28,2024.96203332,OUT013
FDE39,1952.43588186,OUT013
FDT37,3818.53608711,OUT018
FDZ45,3121.31320311,OUT017
FDO40,2491.37455671,OUT035
FDM57,2494.28791561,OUT027
DRG36,2858.66234463,OUT017
FDY36,145.250512634,OUT010
DRL60,4074.99622468,OUT027
FDS25,267.33478187,OUT019
DRF49,2920.49022676,OUT027
FDP16,3905.9490875,OUT045
FDS60,3019.20057291,OUT049
FDU15,1009.84009268,OUT027
FDK43,2027.86158116,OUT046
FDN25,950.068429415,OUT046
FDE53,1569.69481744,OUT049
FDB22,2501.70680817,OUT013
FDE39,2002.5575144,OUT017
FDX35,3800.74749573,OUT035
