,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4374,DRI01,OUT049,2830.384074576098
4375,DRE48,OUT049,3242.2530939260387
4376,FDS51,OUT035,1175.4967524136118
4377,FDM38,OUT017,986.5093248884318
4378,FDB60,OUT027,4547.082090614867
4379,FDY58,OUT035,3778.6301033082214
4380,FDY22,OUT045,2197.8396821864053
4381,FDF11,OUT027,5275.440388828049
4382,FDZ51,OUT035,1741.5869492577897
4383,FDQ45,OUT017,3019.3933251934186
4384,FDF17,OUT035,3256.52729835305
4385,NCF31,OUT027,3839.0574846954523
4386,FDA37,OUT013,2085.410235932553
4387,FDO51,OUT046,777.1747349131549
4388,FDF34,OUT013,3193.080634399024
4389,FDD57,OUT018,1336.6645069341628
4390,FDO37,OUT046,3673.860498451535
4391,FDR49,OUT049,953.7111613585366
4392,FDS39,OUT049,2403.017076110451
4393,FDI48,OUT027,2345.103714516258
4394,DRM35,OUT049,2938.8295810984796
4395,FDV57,OUT035,3033.0892232721358
4396,FDZ55,OUT013,2665.057319074355
4397,FDI28,OUT035,1420.1484138043454
4398,FDS21,OUT045,992.0765657143406
4399,FDT34,OUT013,1769.6021848814403
4400,DRI25,OUT035,1042.1039117587254
4401,FDT47,OUT010,-335.71393758094433
4402,DRH39,OUT045,1124.2786811397132
4403,NCD54,OUT045,2212.49753037846
4404,FDU16,OUT027,2821.634953096791
4405,NCW29,OUT045,2005.5720320421847
4406,FDV25,OUT027,5000.090412656078
4407,FDM56,OUT035,1956.7582316064409
4408,FDZ04,OUT027,2517.205572894166
4409,FDG59,OUT019,-1216.0911632835914
4410,FDI56,OUT045,1434.6346425279276
4411,FDS33,OUT035,1566.7062130633788
4412,FDC23,OUT049,2943.871187585561
4413,FDT11,OUT049,3082.1227873134453
4414,FDG17,OUT045,3798.8773254833586
4415,FDZ44,OUT045,1878.3119561334015
4416,FDJ52,OUT013,2599.1818358911646
4417,DRI23,OUT046,2519.466511653584
4418,DRE15,OUT010,-655.4831472836763
4419,NCF07,OUT013,1640.3535026907684
4420,NCR29,OUT049,1023.4974189371815
4421,FDE44,OUT019,-1101.3402852936174
4422,FDT23,OUT035,1462.8126322027235
4423,NCG06,OUT017,4165.815747694979
4424,NCU41,OUT010,1119.6745091424555
4425,FDH46,OUT017,1775.5703256964293
4426,FDV31,OUT013,2892.4407056511277
4427,NCT41,OUT027,3907.984535906752
4428,FDE22,OUT027,4019.811300077472
4429,FDC26,OUT045,1720.458880487764
4430,DRF51,OUT017,675.8824723492204
4431,NCY53,OUT019,-91.64851818856653
4432,FDY21,OUT017,3213.2903246672013
4433,FDL27,OUT013,1133.8583243600963
4434,FDZ34,OUT049,3213.392959130159
4435,NCF43,OUT010,352.48469790003446
4436,FDC21,OUT035,1945.075458123341
4437,FDL26,OUT013,2561.0016623916067
4438,FDT25,OUT010,66.45771374282293
4439,NCR30,OUT046,1204.9656928042305
4440,DRL23,OUT019,-171.46070823088837
4441,NCR05,OUT049,3226.353701779105
4442,NCE19,OUT018,574.4039386809004
4443,FDY07,OUT035,957.0535544742365
4444,FDB10,OUT017,3853.833197780783
4445,FDP57,OUT013,1733.9701576108798
4446,FDU48,OUT019,223.72612125146554
4447,FDH48,OUT035,1549.9745358799648
4448,FDO33,OUT035,1998.6010581893447
4449,NCU29,OUT045,2290.5762220355246
4450,FDW35,OUT046,749.2795605881765
4451,FDH05,OUT010,1728.3567763995995
4452,FDP26,OUT049,1774.2806815320519
4453,DRG27,OUT035,810.4412268525848
4454,FDQ33,OUT046,2420.341177540401
4455,FDH20,OUT010,-266.07494305174924
4456,FDV14,OUT046,1436.6508724387702
4457,DRD01,OUT046,892.5764945647741
4458,NCI17,OUT049,1664.569657986523
4459,FDF39,OUT010,2232.5889477677106
4460,FDX37,OUT046,1667.8200531472203
4461,NCX17,OUT035,3833.346528830639
4462,FDN03,OUT013,4033.42999262162
4463,NCS41,OUT010,986.3065758814282
4464,FDH34,OUT045,2871.6144402723125
4465,NCX53,OUT018,2004.2341805223164
4466,FDY31,OUT046,2416.966712229834
4467,FDD20,OUT017,2192.329754570401
4468,FDE51,OUT045,658.3826886585184
4469,FDV27,OUT046,1441.5919170357358
4470,FDF16,OUT035,2496.482554952086
4471,FDZ02,OUT049,1634.4800288945257
4472,NCK05,OUT045,954.8732782611287
4473,FDM12,OUT027,4486.813038940369
4474,NCA05,OUT018,2118.868431364355
4475,FDX33,OUT045,2461.6228999771515
4476,FDM25,OUT049,2949.193020471518
4477,FDE41,OUT018,1108.0683864333673
4478,FDW14,OUT045,1346.6552980986853
4479,NCD30,OUT046,1522.4359941749328
4480,FDB23,OUT010,1725.0427707806355
4481,FDF45,OUT046,1060.2508483017018
4482,FDW20,OUT017,2167.47100217863
4483,FDF47,OUT045,3484.923492925421
4484,NCR05,OUT019,1268.5484408425268
4485,DRB01,OUT046,2954.9851187555732
4486,FDE36,OUT013,2676.051521773958
4487,FDU56,OUT049,3078.0659581413597
4488,FDB23,OUT049,3710.8332356101705
4489,FDN48,OUT049,1594.383150481879
4490,FDS43,OUT013,3072.0560510876016
4491,NCN05,OUT013,2955.3379353160685
4492,NCL53,OUT049,2895.4647900923605
4493,FDL56,OUT046,1442.8674084890765
4494,FDH17,OUT018,1282.6577323922984
4495,FDP37,OUT046,2041.9510783092055
4496,FDG09,OUT019,1153.8396116750487
4497,FDA55,OUT045,3512.475866347476
4498,FDX31,OUT049,3867.738357957339
4499,FDJ41,OUT045,4061.268604517947
4500,DRC24,OUT045,2403.931604182
4501,FDQ21,OUT035,2128.5222265585485
4502,NCT54,OUT045,1393.9367020934133
4503,FDH08,OUT049,3800.1166136475968
4504,FDY38,OUT018,3375.494416419927
4505,DRM11,OUT010,2201.553434058154
4506,FDG32,OUT049,3622.2061174766054
4507,NCH18,OUT046,3842.8935064129073
4508,FDI20,OUT035,3547.089408450281
4509,FDA33,OUT018,2086.473293610674
4510,FDN45,OUT013,3554.718399044607
4511,FDT45,OUT010,-978.7121132285747
4512,FDR32,OUT035,3808.8639286411635
4513,FDA48,OUT017,3604.7371403603515
4514,FDN23,OUT017,2437.3958011017594
4515,NCR18,OUT035,847.6222463681172
4516,FDD45,OUT046,1558.122228706666
4517,FDI22,OUT018,2999.733628439385
4518,FDT09,OUT013,2182.6039097195685
4519,DRC24,OUT027,3896.7123711200284
4520,FDT39,OUT046,2420.0077379814365
4521,FDX28,OUT045,1492.9272179062446
4522,FDA50,OUT018,1229.2161164755212
4523,FDT33,OUT027,4143.416030123829
4524,FDQ60,OUT049,2036.2660999879813
4525,NCM19,OUT018,1507.1732124778448
4526,FDF40,OUT046,3912.289994406585
4527,NCI30,OUT035,3978.093743713789
4528,FDK34,OUT049,3873.9773602540445
4529,FDA38,OUT027,5220.679565483823
4530,FDT02,OUT045,550.1871536362286
4531,FDC11,OUT017,1543.8880985263427
4532,FDD08,OUT046,738.3750282035173
4533,NCS29,OUT046,4140.033451283457
4534,DRI03,OUT010,883.1678693834165
4535,FDK48,OUT035,1369.6203985792652
4536,FDM52,OUT049,2484.8120365088353
4537,FDP49,OUT035,1121.2530678741202
4538,DRA24,OUT046,2606.840315226398
4539,NCJ43,OUT049,2812.3254334658445
4540,FDE11,OUT045,2865.5003457640937
4541,FDP01,OUT049,2591.119757980053
4542,FDQ59,OUT018,1124.6858937350173
4543,FDA43,OUT019,1232.7467295246624
4544,FDL14,OUT017,2620.219212058099
4545,FDV50,OUT010,78.23116594299216
4546,FDT01,OUT027,4793.6194133653435
4547,NCC42,OUT035,2375.630274839375
4548,FDO28,OUT046,1896.7810037623858
4549,FDD32,OUT019,-528.8001766283029
4550,FDV45,OUT035,3106.0025901136405
4551,NCW17,OUT019,137.8032791654656
4552,NCJ17,OUT027,2809.74243342668
4553,NCF18,OUT049,3074.4175289676987
4554,FDP01,OUT045,2406.8690825809626
4555,FDH24,OUT045,2463.5523511931824
4556,FDI38,OUT027,4816.448549561928
4557,FDX03,OUT035,923.4474621152281
4558,FDY28,OUT046,3347.5609599617073
4559,FDN34,OUT018,2450.412853266946
4560,FDJ02,OUT045,2356.6885944377887
4561,FDW40,OUT019,316.19417418575165
4562,FDX03,OUT017,863.9772114478878
4563,FDE17,OUT027,3869.514523549101
4564,FDT58,OUT046,2664.8889038918846
4565,FDI38,OUT013,3385.6045484858546
4566,FDW22,OUT035,3693.392491578672
4567,FDS15,OUT027,3227.9269405678615
4568,NCX06,OUT013,2896.6198267506393
4569,DRK47,OUT035,3781.6573404699593
4570,FDC23,OUT027,4331.781102728532
4571,FDM56,OUT010,-141.27953026731944
4572,FDP21,OUT046,3034.5097989740707
4573,FDP58,OUT046,3449.980325813452
4574,FDA27,OUT019,2112.2762013194147
4575,FDK41,OUT019,-555.5255286966179
4576,NCH42,OUT046,3616.7877214293517
4577,FDG29,OUT045,643.7535263141746
4578,FDW15,OUT018,2149.3007258621087
4579,FDD28,OUT018,696.1477153550345
4580,FDQ37,OUT049,3199.5707960657573
4581,FDC23,OUT035,3029.2885510169053
4582,FDV13,OUT035,1642.5347946176387
4583,FDK33,OUT046,3377.6398762777417
4584,FDO33,OUT013,1848.466620494732
4585,FDN21,OUT017,2684.8430628639326
4586,NCW06,OUT027,4467.030892879748
4587,FDI38,OUT035,3487.4979976795053
4588,FDC21,OUT027,3239.819266095741
4589,NCS05,OUT046,2129.2718138409086
4590,NCN53,OUT049,731.7049884370548
4591,FDV40,OUT010,-680.9784186290026
4592,FDG60,OUT017,3811.4751826484603
4593,NCY30,OUT027,4324.455437574466
4594,FDM40,OUT045,2145.960317766868
4595,NCO30,OUT046,2892.201956835379
4596,FDK10,OUT046,2894.44781253505
4597,FDM36,OUT045,2698.6962131616137
4598,FDN10,OUT013,1930.616247332127
4599,FDM46,OUT018,1214.9056644575458
4600,FDX50,OUT049,1862.6607533238202
4601,FDP33,OUT045,3945.7704048574324
4602,FDO12,OUT045,3060.0917524039596
4603,FDC28,OUT013,1801.6361969184613
4604,FDO31,OUT045,1305.4771026179956
4605,FDX45,OUT035,2605.950986780301
4606,FDV21,OUT049,2087.003963699769
4607,FDH04,OUT049,1579.1458760470891
4608,NCG54,OUT013,2681.8154570817883
4609,FDO13,OUT046,2625.774567991137
4610,FDA09,OUT027,4286.271666774578
4611,FDC38,OUT017,2269.6340692301114
4612,NCO42,OUT046,2272.4004702555276
4613,FDL45,OUT049,2096.7857288027585
4614,NCK31,OUT013,891.4251411550631
4615,FDM39,OUT017,2926.566918927897
4616,FDC22,OUT010,1105.2925039026723
4617,FDF46,OUT046,1851.6460998708822
4618,FDQ37,OUT045,3002.863565824249
4619,FDH41,OUT010,1444.0715175773191
4620,FDQ04,OUT046,670.6971098369629
4621,NCQ02,OUT027,4432.590244547952
4622,FDJ57,OUT027,4642.9507755901295
4623,NCE07,OUT049,2319.500520943625
4624,FDE56,OUT013,1047.6948356351502
4625,FDI20,OUT049,3475.670989602391
4626,FDK36,OUT018,583.8928053321126
4627,FDP08,OUT027,4528.922850981091
4628,FDF44,OUT017,2252.2548789978146
4629,NCU53,OUT017,2763.5822119433774
4630,FDF47,OUT035,3731.288000809768
4631,FDS55,OUT010,511.4822099293724
4632,FDZ52,OUT010,-166.0463026984765
4633,FDL04,OUT018,1397.525036186951
4634,NCM26,OUT035,2569.2555925279617
4635,FDX43,OUT049,2839.3623138413086
4636,FDP52,OUT049,3690.35272277562
4637,DRK49,OUT045,620.096075863625
4638,FDE38,OUT013,2713.9786610587685
4639,DRF13,OUT035,2451.791511605711
4640,FDK41,OUT010,-579.1142892676535
4641,FDJ04,OUT027,3348.943453996044
4642,FDZ44,OUT018,1683.1848078010094
4643,FDS11,OUT013,3628.497804102801
4644,FDA55,OUT049,3706.065362597259
4645,NCW53,OUT046,3077.9039111418606
4646,FDB49,OUT027,3100.3924106699806
4647,FDD23,OUT017,3135.4453613581636
4648,NCV42,OUT045,1670.7704156780346
4649,NCZ29,OUT018,1755.9296613884267
4650,FDQ26,OUT013,966.1312409371126
4651,FDV08,OUT017,853.4959277014534
4652,FDC53,OUT049,1718.2715452147477
4653,FDV58,OUT010,1190.03447777384
4654,NCP02,OUT019,-966.4163276724989
4655,DRI37,OUT045,839.8563636369786
4656,FDQ12,OUT049,3757.7778856272876
4657,FDE33,OUT046,1304.1047427602393
4658,FDX27,OUT045,1427.356419841181
4659,FDM22,OUT017,977.3049322435413
4660,NCH30,OUT019,-113.5551271100054
4661,FDC04,OUT017,3906.4059678977856
4662,FDO38,OUT046,1343.1556376655194
4663,FDV52,OUT027,3303.636643607523
4664,FDB32,OUT013,1622.478292938152
4665,FDV43,OUT018,550.0190859708632
4666,FDI24,OUT018,2570.717516724223
4667,FDR40,OUT017,1442.9218560471713
4668,FDW02,OUT049,2076.6573015941735
4669,FDE44,OUT049,927.3796860543907
4670,FDL38,OUT046,1509.997665083228
4671,NCT54,OUT010,-374.33343285999746
4672,DRJ39,OUT010,1548.0597836908798
4673,FDW55,OUT049,4086.8787297318213
4674,DRF13,OUT019,401.59508116323434
4675,NCW17,OUT049,2174.9992753395395
4676,FDP13,OUT035,855.5598996199842
4677,FDS08,OUT018,2547.2592998312157
4678,NCP17,OUT035,1184.5490104496037
4679,NCO53,OUT035,2993.794469296498
4680,FDH19,OUT045,2729.203461623152
4681,FDJ04,OUT017,2000.7350510969818
4682,FDG10,OUT049,1063.1201398408248
4683,FDA40,OUT010,-523.718903377677
4684,FDI53,OUT045,2478.0012328370663
4685,FDU09,OUT010,-983.2896945553505
4686,FDK60,OUT045,1529.651005293158
4687,FDR43,OUT017,724.987395806433
4688,FDW22,OUT017,3602.842940859149
4689,DRP47,OUT010,2026.4254705190274
4690,DRG48,OUT010,412.3377304737569
4691,FDA14,OUT035,2451.39109719386
4692,FDU49,OUT013,1512.7818184298862
4693,FDK28,OUT045,3978.6954560033646
4694,FDT19,OUT046,2786.597190737932
4695,NCQ42,OUT045,1905.7606563324084
4696,FDD03,OUT045,3607.197360450752
4697,NCM53,OUT013,1767.9871607818454
4698,NCX53,OUT045,2183.7808186479588
4699,FDV14,OUT027,2824.6350782298987
4700,NCZ54,OUT017,2630.4386739745573
4701,FDB39,OUT013,933.8477024673421
4702,DRC24,OUT046,2438.7084520484023
4703,FDY36,OUT013,1279.1918267305962
4704,FDN01,OUT035,3002.9364745741054
4705,DRH25,OUT046,873.1586882177698
4706,FDV08,OUT046,809.4170801419896
4707,NCP53,OUT049,3872.260781415834
4708,FDU52,OUT010,598.9436901800445
4709,NCI42,OUT045,3186.4782881126266
4710,FDZ14,OUT035,2054.9597169237804
4711,FDF11,OUT046,3857.4198624175883
4712,FDQ13,OUT018,1176.6200543598611
4713,FDO32,OUT010,-1113.8565849159825
4714,DRJ37,OUT018,2146.753768226909
4715,FDY43,OUT046,2715.335650577751
4716,NCT41,OUT017,2538.903911180866
4717,NCV17,OUT045,2059.7257088602373
4718,FDM04,OUT027,2332.6372085640346
4719,DRB48,OUT018,368.60759418095313
4720,FDM24,OUT013,2483.6484985276516
4721,FDT37,OUT049,4163.9892955606565
4722,NCO05,OUT010,-347.7818171270092
4723,FDL13,OUT046,3736.6876339423256
4724,FDL15,OUT017,2571.104297788954
4725,FDB11,OUT018,3298.5480090563533
4726,FDL14,OUT019,647.5965831950892
4727,FDY10,OUT019,-49.208554929451225
4728,FDJ40,OUT049,1875.1840006055218
4729,NCW18,OUT046,3713.1820533382484
4730,NCY06,OUT013,2059.7649037321876
4731,DRE13,OUT018,1106.18605430773
4732,FDA26,OUT045,3341.479876174984
4733,NCE19,OUT010,-1091.3137494411264
4734,FDE33,OUT035,1504.7499173076105
4735,DRL59,OUT027,2345.612873827712
4736,FDY07,OUT046,835.7986315989344
4737,FDF57,OUT018,2492.3471215784007
4738,FDM58,OUT035,1917.42112906068
4739,FDP26,OUT027,3113.901712530961
4740,FDY32,OUT046,2657.5848691265605
4741,FDD51,OUT010,-1118.785811202991
4742,FDU22,OUT018,1636.2396468007462
4743,FDZ49,OUT018,3261.883286914617
4744,NCI42,OUT017,3378.072768178792
4745,FDT04,OUT027,2080.2643398007785
4746,NCU41,OUT045,2945.98388423279
4747,FDS56,OUT045,4140.759947962402
4748,NCN42,OUT017,2435.89885175907
4749,FDK34,OUT046,3782.110021595315
4750,FDB03,OUT017,3849.43007008274
4751,DRJ25,OUT035,922.2496190124893
4752,FDT25,OUT027,3481.852593028948
4753,FDN20,OUT013,2769.9854680360118
4754,FDP09,OUT013,3423.554473537473
4755,FDM20,OUT019,2004.7693845877548
4756,NCG55,OUT046,1805.9315700977982
4757,NCP14,OUT045,1560.440756433789
4758,NCH06,OUT046,3840.7489368184474
4759,FDV52,OUT013,1892.9023840231744
4760,NCL07,OUT035,820.5350262986458
4761,DRJ11,OUT027,4469.688639790061
4762,DRO59,OUT013,1254.8620996440081
4763,FDW15,OUT010,466.1546864832635
4764,NCQ30,OUT035,2056.6122250088642
4765,NCN54,OUT019,-691.6004724363614
4766,FDY01,OUT027,3331.2502832822693
4767,FDX39,OUT035,3544.7954483895082
4768,FDH53,OUT027,2798.3528137371695
4769,FDA57,OUT035,862.8336136942255
4770,NCC07,OUT010,-218.23088643677607
4771,FDU28,OUT013,2998.0498931525285
4772,FDK36,OUT010,-1056.1353321674146
4773,FDR36,OUT018,466.0822503739032
4774,NCQ17,OUT035,2581.359304823572
4775,FDS28,OUT019,-1003.3314782192737
4776,FDE08,OUT045,2349.838885837669
4777,FDU22,OUT046,1923.8122775500792
4778,FDG41,OUT045,1683.4651796486032
4779,FDO31,OUT010,-580.0877597386445
4780,FDM21,OUT019,2149.3603714115197
4781,FDU40,OUT017,3157.1785530954185
4782,FDV36,OUT018,1774.6866212898453
4783,FDT10,OUT027,2435.9944526620175
4784,FDX38,OUT045,711.9952121205072
4785,NCU30,OUT027,4024.8903587889417
4786,NCV06,OUT049,3136.4330841993155
4787,FDT16,OUT035,4287.369744967244
4788,NCP41,OUT027,3195.8616804005387
4789,FDZ56,OUT017,2849.957224053263
4790,FDC22,OUT035,3172.8960730711533
4791,FDU10,OUT035,808.7000109254489
4792,FDS46,OUT045,1824.2213278029149
4793,FDO08,OUT049,2792.4043069022464
4794,NCV42,OUT018,1460.0814966708597
4795,FDP33,OUT035,4153.214027064359
4796,FDJ12,OUT046,3301.036387385961
4797,FDH04,OUT045,1380.8928877623343
4798,NCU54,OUT013,3325.64183204993
4799,FDO36,OUT010,963.1575942758604
4800,FDT37,OUT027,5539.4789948753305
4801,FDD14,OUT010,1029.1961468694808
4802,FDA16,OUT013,3518.8675325029158
4803,NCS42,OUT019,-448.9495865555665
4804,FDP10,OUT019,-246.49099546979926
4805,FDQ28,OUT049,2528.480409319936
4806,FDK57,OUT010,40.309912447882596
4807,FDK02,OUT013,1960.2834833351194
4808,FDW47,OUT018,1693.4868651565566
4809,NCC42,OUT018,1946.622260400506
4810,FDQ37,OUT018,2824.828758802114
4811,FDL40,OUT046,1544.6687732803239
4812,DRE13,OUT010,-485.9385825759463
4813,FDQ34,OUT027,3110.3048330461743
4814,NCB54,OUT046,2051.2723421508176
4815,FDS48,OUT049,2519.348390657863
4816,FDO15,OUT045,1150.7158096577082
4817,NCT30,OUT013,757.0891669510982
4818,FDU49,OUT027,2892.27642804113
4819,FDE21,OUT046,1911.0286147217153
4820,FDS49,OUT019,-586.7437673898615
4821,FDT38,OUT027,2812.5777760809733
4822,FDZ01,OUT045,1638.5066991044446
4823,FDC41,OUT035,1356.6804307873183
4824,DRG13,OUT010,664.9071967945515
4825,NCZ42,OUT018,3442.972090180456
4826,NCM07,OUT045,1296.161670876339
4827,NCV17,OUT018,1825.6119194589824
4828,DRK39,OUT035,1476.6737989841301
4829,FDS37,OUT018,1617.9770910484776
4830,FDV12,OUT019,-317.5530077287493
4831,NCG19,OUT018,3389.1174291814777
4832,FDS51,OUT013,1096.9558893016701
4833,NCO14,OUT046,701.8357599168407
4834,FDC38,OUT046,2172.146101032797
4835,FDN15,OUT046,2287.1994492591243
4836,NCH42,OUT013,3609.6928852776277
4837,FDQ22,OUT046,662.5256938137888
4838,FDC05,OUT013,3109.5563762494126
4839,FDZ31,OUT013,3111.775771715363
4840,DRJ23,OUT049,3122.482727030618
4841,FDC52,OUT035,2549.8961086609193
4842,DRD12,OUT010,-494.8549952067603
4843,FDV55,OUT017,2483.1975208105496
4844,FDD32,OUT046,1385.4833606761238
4845,FDR01,OUT049,3333.1442849290106
4846,FDY08,OUT019,328.0230932437179
4847,FDQ45,OUT045,2891.7300513874598
4848,DRN11,OUT027,3731.701054550522
4849,NCS05,OUT018,1876.0315492966338
4850,FDY32,OUT035,2767.950669405518
4851,NCD31,OUT045,2532.093107924833
4852,NCE06,OUT049,2624.4237964523277
4853,NCP14,OUT046,1606.1649875661603
4854,NCF18,OUT019,1081.0104006844704
4855,FDF14,OUT018,2190.4314617756045
4856,FDB22,OUT017,2566.820075178005
4857,NCH54,OUT049,2595.7702764095666
4858,FDU27,OUT035,965.0816845343072
4859,FDS58,OUT027,3999.9975596100057
4860,NCU29,OUT035,2452.8362737334774
4861,FDJ57,OUT013,3199.6456285408035
4862,FDL56,OUT049,1533.1381670390224
4863,FDH60,OUT035,3261.8445703439093
4864,FDN24,OUT018,623.4294254722761
4865,FDD02,OUT017,2099.176444015555
4866,FDP15,OUT017,4200.178550114479
4867,FDB28,OUT027,4549.931994275973
4868,DRC49,OUT045,2217.8038318607573
4869,NCG30,OUT018,1649.125868620409
4870,FDJ14,OUT049,1440.1279150988394
4871,FDL52,OUT045,561.2318968534993
4872,NCG19,OUT027,5088.236648365671
4873,NCN41,OUT035,2119.5831866856374
4874,FDW22,OUT013,3582.1623051447464
4875,FDI02,OUT013,1864.27046318162
4876,FDV51,OUT045,2590.9886283303017
4877,FDV48,OUT046,1322.5259828796168
4878,NCL17,OUT019,341.38219861260757
4879,FDP46,OUT045,1403.9493994866007
4880,FDU10,OUT045,556.1429483590264
4881,FDT37,OUT010,2189.4436948257494
4882,FDI27,OUT035,909.7425923309299
4883,FDN51,OUT046,4164.156018549628
4884,FDW07,OUT035,1587.6603447398213
4885,FDN45,OUT049,3627.1616364015654
4886,DRN37,OUT027,4089.475503898454
4887,DRF48,OUT049,3067.2821345249486
4888,FDP38,OUT019,-985.209733943413
4889,NCX18,OUT027,4536.724548987166
4890,FDK45,OUT018,1778.1693995792684
4891,FDZ37,OUT049,1559.958655322222
4892,FDS50,OUT018,3239.9541014235674
4893,NCR54,OUT018,2779.5392716834317
4894,NCS17,OUT035,1657.816974688821
4895,FDV31,OUT046,2871.4992244142572
4896,DRE27,OUT017,1612.2382808365232
4897,FDN60,OUT013,2585.2093217278784
4898,FDK26,OUT013,3024.910411400769
4899,FDX37,OUT018,1388.0668306665284
4900,FDW31,OUT046,3191.229130084161
4901,FDX26,OUT018,2609.564710830794
4902,DRL49,OUT019,352.62130687828096
4903,FDU49,OUT017,1563.037412071344
4904,FDY58,OUT046,3632.4670787188334
4905,FDN03,OUT045,3896.79583533599
4906,NCV06,OUT010,1123.7302334923938
4907,FDH53,OUT045,1280.6775464390307
4908,FDG31,OUT018,839.1948610763941
4909,NCC06,OUT045,1969.5617726511127
4910,FDS13,OUT049,4324.252443762159
4911,FDP16,OUT035,4043.1192595682105
4912,FDA35,OUT013,1995.689228925136
4913,DRP47,OUT018,3709.3150621698264
4914,FDY28,OUT010,1505.8102998212141
4915,FDY20,OUT035,1661.6056532630166
4916,NCH30,OUT017,1857.4102958851008
4917,NCR29,OUT019,-966.9990235731161
4918,NCP05,OUT013,2428.9026760168495
4919,NCF30,OUT019,26.419972191292686
4920,FDA08,OUT035,2848.536698949605
4921,FDN51,OUT027,5600.361767185875
4922,FDH12,OUT046,1738.651964993522
4923,FDY39,OUT017,3026.961298200511
4924,NCO53,OUT045,2803.4175260847624
4925,FDB40,OUT046,2318.070127575418
4926,FDH02,OUT049,1608.366439266215
4927,FDY11,OUT027,2535.6373617150157
4928,FDQ09,OUT019,-66.86908390347742
4929,FDP16,OUT013,3936.560631242618
4930,NCF55,OUT018,285.61329837801367
4931,FDY09,OUT027,4275.030409516188
4932,FDY39,OUT045,2850.9721802486597
4933,NCU53,OUT049,2703.3451643321505
4934,NCT41,OUT049,2514.4850591994727
4935,FDJ45,OUT046,817.0624170738788
4936,FDR28,OUT013,2635.137438519146
4937,FDN08,OUT013,1979.5878304362946
4938,FDJ07,OUT049,1980.5436837381922
4939,FDZ09,OUT027,4061.4749182097585
4940,FDQ14,OUT017,2482.098474263877
4941,FDY12,OUT027,2291.173223420893
4942,FDK57,OUT046,1940.5878114946827
4943,FDD20,OUT049,2142.8476380320235
4944,FDS36,OUT018,1539.0745224972006
4945,FDI40,OUT049,1724.2515857924077
4946,FDJ40,OUT045,1701.831562309545
4947,FDE08,OUT013,2433.5768931994203
4948,DRK01,OUT013,1563.9285398632826
4949,FDC58,OUT049,840.4672282096162
4950,FDE50,OUT046,3057.4392979483973
4951,FDX48,OUT035,2607.526016059606
4952,DRM35,OUT018,2550.0919489946414
4953,FDG41,OUT013,1771.8959930548285
4954,FDB52,OUT046,4027.604989612644
4955,FDV19,OUT045,2514.0787123483997
4956,DRG48,OUT017,2408.8065942665266
4957,FDI26,OUT013,2951.113813207085
4958,FDU11,OUT019,50.52476509097903
4959,FDF59,OUT019,184.20309834635475
4960,FDR07,OUT049,1710.5940689961044
4961,NCE06,OUT017,2634.790203109549
4962,FDE10,OUT046,2121.7138936086885
4963,NCO55,OUT046,1725.33851361806
4964,FDZ13,OUT013,947.1288659223426
4965,FDT50,OUT017,1631.9696204875536
4966,FDH12,OUT010,-205.2549018448422
4967,FDD21,OUT045,1859.5007980379673
4968,NCM05,OUT013,4176.805787891236
4969,FDK04,OUT013,1021.3529303678333
4970,FDN33,OUT017,1650.308685648687
4971,NCM18,OUT010,-930.2655824516946
4972,DRC25,OUT049,1470.5081946673185
4973,FDT47,OUT017,1698.516272821566
4974,FDD45,OUT027,3036.49259991287
4975,NCD07,OUT018,1520.3665858702923
4976,NCY54,OUT010,755.8346149865624
4977,FDL12,OUT049,1103.53868968897
4978,FDL02,OUT017,1834.0674209340405
4979,FDC60,OUT035,1613.4192298745413
4980,FDR37,OUT017,3010.9939728922104
4981,FDY16,OUT017,3046.513426705449
4982,FDU26,OUT045,1841.2676921647803
4983,FDN24,OUT013,919.5161696587766
4984,FDH44,OUT013,2469.562311199377
4985,FDE23,OUT010,-1092.5552901914427
4986,FDW60,OUT017,2936.748158804292
4987,FDQ55,OUT049,2031.2642231732934
4988,FDV32,OUT027,2515.431672854092
4989,FDV03,OUT010,594.788544286203
4990,FDY14,OUT010,2254.8646968165444
4991,NCL55,OUT027,5431.300632423233
4992,DRF25,OUT017,750.1527937908063
4993,FDX03,OUT046,778.8398750927904
4994,FDF40,OUT045,3830.816004215985
4995,FDX24,OUT010,-395.66048944339224
4996,FDA25,OUT049,1800.6525879693631
4997,FDH21,OUT018,2461.904795538127
4998,FDB47,OUT010,1418.766017462576
4999,FDT34,OUT019,-252.69603109367256
5000,FDS39,OUT010,376.52658817003476
5001,NCU05,OUT046,1272.4011827132965
5002,FDE02,OUT049,1641.4396581357364
5003,FDL25,OUT035,1635.6993775900767
5004,FDC50,OUT049,1643.6593159318954
5005,FDZ32,OUT049,1871.5140331748094
5006,FDV14,OUT045,1322.4747827090382
5007,FDR07,OUT045,1541.907557198057
5008,FDB26,OUT049,1028.004054391557
5009,NCR50,OUT045,2338.2933098911417
5010,FDP01,OUT018,2207.0572602648376
5011,FDH57,OUT045,2077.6234153928717
5012,FDM60,OUT027,2151.925365347155
5013,FDA45,OUT017,2903.9541365312643
5014,FDU55,OUT017,4249.150228220582
5015,FDH40,OUT035,1482.4441722258823
5016,FDG40,OUT019,-1323.8733838404569
5017,FDT12,OUT049,3664.9387747270275
