Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG04,3085.80184363,OUT017
FDI12,1581.12010986,OUT035
FDE35,1190.86131395,OUT035
NCP14,3117.14984086,OUT027
NCY53,1682.61440213,OUT045
FDP49,1064.94501316,OUT017
FDQ04,814.150593116,OUT017
FDM39,2981.6338889,OUT035
FDO58,695.898505961,OUT019
FDC56,2002.61532904,OUT017
NCQ54,2653.07299974,OUT046
FDV10,2219.9134746,OUT027
NCK17,669.139739027,OUT046
NCF55,2060.31582879,OUT027
FDV33,4183.96473898,OUT013
NCH29,-348.492411833,OUT019
FDA37,3501.66300464,OUT027
FDH46,1411.57549012,OUT018
FDS25,1941.12080034,OUT035
FDH04,2951.50563379,OUT027
FDX52,3079.32078038,OUT046
NCD42,728.280523637,OUT017
FDW47,2056.39803636,OUT017
FDL25,2984.3856139,OUT027
NCJ06,-10.8931214891,OUT010
FDY09,2800.52706604,OUT013
FDS40,651.924093303,OUT046
FDH41,3504.55011509,OUT017
FDG38,1573.5828395,OUT035
FDU03,4360.58982111,OUT027
FDV20,2092.09425892,OUT046
DRB13,2999.23912625,OUT045
NCQ30,1932.46559035,OUT013
NCH06,3869.52835363,OUT013
FDU50,1580.41870671,OUT018
NCO42,403.68368501,OUT019
FDW09,1074.75318677,OUT018
FDH04,1545.67579378,OUT013
FDC21,1705.98963047,OUT045
FDL21,837.15014917,OUT049
FDM46,-447.231813364,OUT010
FDT22,-922.425000506,OUT019
FDB28,3280.86127231,OUT035
FDI12,1194.42670494,OUT018
FDA28,1999.40989134,OUT045
FDF59,2077.31425326,OUT013
FDM45,3449.90528846,OUT027
FDQ56,1443.68340382,OUT017
FDR46,2412.14057882,OUT049
FDT01,3415.17572137,OUT013
FDD16,2672.51123689,OUT027
NCU30,661.571450283,OUT010
FDM40,353.31878512,OUT010
FDI56,1637.9987473,OUT035
NCS30,2044.26415879,OUT013
FDU08,1711.56264128,OUT017
FDX51,4593.28646584,OUT027
FDA43,3043.47184798,OUT045
FDX59,-1331.80099293,OUT010
FDC37,1433.28175996,OUT018
FDP58,3484.53553313,OUT013
NCY42,2398.36677356,OUT035
FDF21,2782.62502084,OUT018
FDU10,2151.27436395,OUT027
DRL47,1717.14551458,OUT018
FDA58,3476.54011369,OUT018
FDJ22,3155.24490978,OUT049
FDK50,2568.33554396,OUT046
FDO38,1415.45801228,OUT035
DRF60,3932.63868284,OUT035
NCZ42,1839.5477425,OUT019
FDD35,2027.85515273,OUT049
FDL25,1462.53583408,OUT045
FDJ16,972.221890113,OUT013
DRK59,3805.3398935,OUT049
FDI50,3706.62087012,OUT046
NCB19,1309.1044846,OUT045
DRI37,1105.7687464,OUT035
FDA14,3814.79533465,OUT027
FDC08,3364.32222625,OUT018
FDS45,1727.32224466,OUT046
FDI21,1183.15730273,OUT049
DRJ47,2896.19300526,OUT035
DRE37,4429.21287884,OUT027
FDT55,2292.79915463,OUT018
NCG42,3501.01693074,OUT027
FDA31,2806.88885018,OUT049
NCW42,3488.76970089,OUT046
FDF50,3215.70892717,OUT017
FDK56,3061.21299535,OUT049
FDX10,809.290712424,OUT035
NCK07,4028.29472883,OUT027
FDZ49,3639.87941236,OUT017
FDR33,1781.14382284,OUT013
FDO44,1506.11492932,OUT018
FDA20,2963.97266774,OUT046
NCL30,1957.52483202,OUT045
FDI05,-669.090525783,OUT019
FDQ12,3336.94365762,OUT018
FDH47,1682.65362411,OUT017
FDH34,2677.85836138,OUT018
FDF29,2152.39319327,OUT046
FDG40,315.463700048,OUT018
NCE18,4033.38740333,OUT017
FDP21,1131.88427318,OUT010
FDY50,1466.12969042,OUT013
FDB36,2218.8238196,OUT049
NCZ29,2103.64107066,OUT049
FDU20,1678.39088356,OUT018
FDO56,1960.48084271,OUT013
FDW31,3282.27385065,OUT049
DRH59,1243.57362366,OUT013
NCB30,3207.43885302,OUT017
FDK43,3504.18627072,OUT027
FDW43,3606.20160233,OUT045
NCL19,2345.3312707,OUT017
FDJ27,1651.52440948,OUT046
FDC45,2691.23637244,OUT046
FDY40,1044.74716701,OUT035
NCM41,1614.06195411,OUT035
NCK18,728.902380423,OUT019
FDP37,2151.5209971,OUT049
FDA27,5539.58084443,OUT027
NCX30,4038.40223631,OUT035
FDR09,4150.69346954,OUT017
FDG08,4219.20442825,OUT027
NCU30,2644.20433724,OUT013
FDB16,1534.95979459,OUT017
FDM16,1358.16310164,OUT017
FDC48,1365.78634932,OUT013
NCF18,2973.52178852,OUT046
FDU46,1185.60709822,OUT018
FDH41,3115.5598014,OUT018
NCN42,409.082646169,OUT010
FDU49,1483.81551297,OUT046
FDB20,2718.3569394,OUT027
FDG50,-438.06901147,OUT019
FDW20,1905.01031829,OUT045
NCO55,1814.12090438,OUT049
FDX48,2505.8000272,OUT046
FDU48,2119.31615144,OUT046
FDR48,514.883625507,OUT019
FDK27,2008.72449368,OUT013
FDT35,2724.81950603,OUT013
FDN12,1867.7118247,OUT049
NCE31,-1373.62716072,OUT019
FDL21,853.346246773,OUT017
FDV56,1874.81350974,OUT017
FDR16,3540.95253675,OUT017
NCP41,1827.69315875,OUT049
FDJ27,1705.530593,OUT013
FDA07,2111.06215064,OUT017
FDK55,1547.4577107,OUT049
FDM33,3591.310081,OUT049
FDY46,2974.70926362,OUT046
FDD36,1898.78331254,OUT046
FDB12,3128.66765593,OUT027
FDF28,161.067430979,OUT019
NCE07,382.762553603,OUT019
FDW50,4072.41679122,OUT027
NCW18,3846.11419471,OUT017
NCJ17,-584.470459874,OUT019
DRZ24,19.7155438511,OUT010
FDS07,1990.59451701,OUT035
NCW05,-244.152265238,OUT010
FDZ22,1076.34900652,OUT018
FDK02,1887.59509891,OUT046
FDZ45,4569.96384273,OUT027
FDL25,1505.80773934,OUT046
FDS08,2719.04283188,OUT045
NCZ42,5161.52945665,OUT027
FDX57,1763.35026668,OUT035
FDF21,3062.20987939,OUT046
FDJ56,1283.68019195,OUT018
FDX10,689.343552274,OUT013
DRG48,2447.79421388,OUT035
DRN37,2644.81060827,OUT046
NCY41,288.389040629,OUT018
FDN28,1652.05187116,OUT045
FDE34,2810.50686596,OUT045
FDR10,2549.84050623,OUT045
FDC32,1593.51543553,OUT017
DRG13,2602.04144451,OUT046
FDP59,1826.43528348,OUT049
NCT53,714.240885792,OUT010
FDL57,5552.01782572,OUT027
FDN32,1053.76101512,OUT010
FDK09,3307.73376322,OUT018
FDA52,937.128233872,OUT010
FDC57,3200.8628039,OUT049
FDI09,3969.829287,OUT035
NCB07,3104.2286418,OUT046
FDP26,1805.20155021,OUT035
FDP40,3296.87911941,OUT027
FDL15,2444.99728234,OUT013
FDV07,1802.44359986,OUT046
FDS03,1165.27804353,OUT017
FDE50,3099.19334381,OUT049
FDQ15,1425.26862053,OUT017
FDQ33,482.948261396,OUT010
FDT22,977.915877938,OUT013
DRO35,2014.55050537,OUT035
FDJ41,4228.11252498,OUT049
FDQ27,1885.26287934,OUT035
FDC26,1893.46465334,OUT017
NCF43,3712.04298021,OUT027
NCR50,2572.20949694,OUT035
FDE39,1647.02278028,OUT018
FDN49,2165.33600592,OUT027
DRG11,1857.22157676,OUT035
NCA18,1948.28097248,OUT049
FDM36,2496.582075,OUT018
FDW32,1522.99242,OUT017
NCQ18,-379.930364945,OUT010
FDX14,2689.74336437,OUT027
FDD46,2508.07393416,OUT017
FDI34,1801.61254712,OUT019
NCJ17,1473.42679281,OUT035
FDB52,4210.50403257,OUT035
FDV55,2023.7173729,OUT018
FDC57,3078.08826721,OUT046
FDB29,1898.21503458,OUT046
NCO43,1741.03545913,OUT035
FDG44,816.862514767,OUT045
FDJ34,1995.47372627,OUT045
FDH40,1468.51936214,OUT049
NCD07,3252.38441697,OUT027
FDB41,905.991492459,OUT017
FDH47,1303.54363042,OUT018
DRK37,3161.11186471,OUT035
FDM25,954.334419894,OUT019
NCX06,2804.41506279,OUT045
NCS05,2207.57978252,OUT017
FDS39,2210.64121201,OUT045
FDC47,5015.27952684,OUT027
FDG20,2888.40673915,OUT013
DRL23,1805.46318855,OUT017
FDY33,2591.46490348,OUT013
NCH18,3753.83644534,OUT045
FDX47,2662.04168985,OUT035
NCB06,2432.47720964,OUT045
FDP36,973.722889607,OUT049
FDW44,2505.50811249,OUT018
NCU41,2739.69608265,OUT018
NCS17,1527.06257544,OUT046
FDD46,2599.23743146,OUT035
FDE45,2928.41224904,OUT017
FDI09,3920.8081373,OUT017
NCJ54,1768.33591146,OUT010
NCA29,2439.34513298,OUT018
NCN41,3387.12485844,OUT027
FDY34,2809.06679701,OUT035
NCG55,2000.82539576,OUT035
DRM49,767.347912386,OUT046
NCB42,1939.59176319,OUT049
FDE58,1839.30517581,OUT045
DRJ25,838.782753982,OUT013
FDS47,-514.205771377,OUT010
FDY21,3229.41507015,OUT049
NCI54,1797.59692206,OUT013
FDO24,2611.42924542,OUT017
FDY43,2837.55227209,OUT035
FDF35,1427.72965318,OUT018
NCP29,-895.506945879,OUT019
FDN28,3144.18460899,OUT027
FDJ50,597.965976178,OUT018
FDQ14,3848.98965737,OUT027
FDC37,1885.29493079,OUT035
FDN08,1947.28906782,OUT046
FDD04,2408.75316907,OUT035
FDW34,3578.31363441,OUT018
FDP04,1184.95862849,OUT017
NCG07,3053.96450196,OUT017
NCN14,2614.26210885,OUT018
FDJ16,885.843201976,OUT045
NCM42,1661.35008954,OUT045
NCF19,801.802156765,OUT046
FDY21,2834.76448166,OUT018
FDY19,2013.15043621,OUT035
FDV09,2325.33791761,OUT045
FDA28,2099.40305379,OUT013
FDC38,1847.23051446,OUT018
FDL28,3629.6287228,OUT045
NCH43,3495.10679057,OUT049
NCN53,492.804328281,OUT045
NCW05,1797.08608879,OUT017
NCO30,2654.94205571,OUT018
FDT04,-1245.83155781,OUT019
FDB27,2838.03705666,OUT018
NCK07,2652.02971493,OUT013
NCA53,830.639489706,OUT013
FDB33,2277.35058166,OUT018
FDU37,1432.37356081,OUT017
FDR13,2036.9239174,OUT035
FDE45,2930.90540192,OUT049
FDV37,3244.66191095,OUT017
FDX44,-434.666374766,OUT019
NCL06,4196.97550001,OUT017
FDJ28,2968.20335415,OUT045
FDX55,3566.52584184,OUT049
NCK17,395.788879202,OUT018
FDH52,1216.38981786,OUT035
FDN13,3053.9364821,OUT027
FDK44,2446.66014431,OUT018
FDU16,1394.15754676,OUT046
FDZ07,1136.2095289,OUT017
NCN06,4025.8871313,OUT027
FDH02,-380.214042734,OUT010
NCW18,3633.74127174,OUT045
FDH57,2110.3076499,OUT013
FDV35,2388.44656544,OUT045
NCU29,2316.54503471,OUT013
NCP02,941.605692413,OUT046
FDN44,2604.63085016,OUT013
FDX03,506.400116777,OUT018
FDR11,618.354697456,OUT010
FDA36,2937.11671511,OUT046
FDP58,4879.54000246,OUT027
FDH31,1594.32657041,OUT045
FDH34,3118.96358657,OUT035
FDS13,4289.60351442,OUT035
FDT01,3111.06411259,OUT018
FDY09,2906.67101972,OUT049
FDV33,5567.9894761,OUT027
NCW29,116.169727299,OUT010
NCN17,1534.01843473,OUT045
FDX01,1896.3953132,OUT046
FDL03,3262.31615434,OUT049
DRL59,994.916902902,OUT049
DRM11,5564.65924327,OUT027
FDA43,3212.61527096,OUT049
FDZ56,785.626055109,OUT010
FDI44,984.769319637,OUT018
FDB50,1298.17639567,OUT013
FDU15,-1230.91372994,OUT019
NCJ19,-1035.79140401,OUT019
FDD48,1885.30444868,OUT013
NCW42,3621.22729898,OUT035
FDL24,2916.20341429,OUT017
NCB30,3138.05015958,OUT013
FDK25,2734.98544673,OUT013
FDW28,3200.85457504,OUT049
FDD47,2845.52686572,OUT017
FDK16,-396.443834351,OUT019
FDW37,1497.52878772,OUT046
FDA48,3631.25924597,OUT035
FDA14,2445.70417797,OUT017
FDV15,1655.4317291,OUT013
FDN22,4121.53641838,OUT049
NCD55,613.458542802,OUT045
FDY43,2708.26095974,OUT013
NCU05,1376.04203879,OUT017
FDF10,2538.96267396,OUT035
FDR39,2644.12711677,OUT018
FDG40,608.636295056,OUT013
FDZ28,186.846282118,OUT019
FDE02,1440.65827653,OUT045
FDU60,2829.87061705,OUT049
FDM21,4090.78426523,OUT013
FDV52,-2.98470844084,OUT019
NCW06,3054.18967411,OUT013
FDX36,3728.76201778,OUT035
FDT35,4194.41937927,OUT027
NCL19,310.958264307,OUT010
NCD31,2601.90394023,OUT046
FDE53,-166.786402741,OUT019
FDW58,-149.896764455,OUT019
DRF48,2964.9460501,OUT046
FDW57,2984.33042855,OUT035
DRH13,1811.15405536,OUT017
FDT33,2761.68297818,OUT013
DRK47,5012.87518627,OUT027
FDY22,381.909149294,OUT010
FDC35,1371.56422889,OUT019
FDO03,3687.53823505,OUT013
FDF24,1304.56929741,OUT045
FDF56,2612.58333678,OUT018
FDD28,998.082209843,OUT013
FDG53,3715.42897554,OUT027
FDO27,-323.466789074,OUT019
NCF54,2421.54870585,OUT018
FDC20,2370.74088099,OUT027
FDU10,703.906232492,OUT046
DRA24,2352.39900599,OUT018
FDA02,441.464668064,OUT010
FDG10,1095.73760648,OUT017
FDW39,929.240709777,OUT010
FDP04,-824.11112839,OUT019
NCM55,2940.76266173,OUT013
FDG47,4035.8056038,OUT045
NCU41,3122.47033159,OUT017
NCK31,938.744993754,OUT017
FDZ46,1697.31957135,OUT045
FDU13,3801.10927712,OUT027
NCF19,736.773478977,OUT045
NCJ43,2758.92738636,OUT013
NCJ05,2360.15175028,OUT045
FDS04,3698.14207353,OUT027
FDX28,-338.618639513,OUT010
FDB41,2255.05649991,OUT027
FDG53,2266.47912207,OUT046
FDL15,518.323186921,OUT010
FDQ08,1151.41114121,OUT049
DRN36,1590.99927727,OUT013
FDI46,4023.82669474,OUT013
FDG16,4833.31704633,OUT027
FDV32,1055.04392112,OUT013
FDF44,244.026596446,OUT010
FDK04,668.514240843,OUT018
NCA41,3078.70220572,OUT013
FDD51,846.933112149,OUT017
NCZ53,2901.35950045,OUT045
FDP01,3909.8959568,OUT027
FDY25,2989.22551041,OUT049
FDB17,2580.51090568,OUT018
NCV54,1616.60296989,OUT018
FDJ32,1149.79553244,OUT017
FDA37,2136.5846912,OUT049
FDG35,2956.37130683,OUT035
NCM05,3891.00702329,OUT018
FDG45,3367.93011299,OUT046
FDH28,730.74978563,OUT013
NCE18,4009.86664059,OUT049
FDH38,1830.03453428,OUT045
FDR56,3206.35573412,OUT013
FDH17,3056.12469208,OUT027
FDD39,3550.00208862,OUT049
FDB41,927.233621184,OUT049
NCR53,3503.45922092,OUT046
FDX46,1104.24105745,OUT017
FDV28,736.002302168,OUT049
FDA08,2405.68021568,OUT018
FDH45,850.039340677,OUT017
NCS38,-92.2030012508,OUT010
FDD40,1211.28787798,OUT010
DRM59,2582.88976521,OUT035
NCJ43,2490.90999565,OUT018
NCN29,855.70403652,OUT013
NCC19,2939.23322684,OUT045
FDR56,3295.18504876,OUT035
FDZ43,3971.08105112,OUT049
FDJ32,-872.312233349,OUT010
DRH03,1589.22969607,OUT017
NCZ54,2721.30321778,OUT035
FDE26,2417.17204572,OUT017
FDS03,972.240020008,OUT045
DRZ24,37.0007594972,OUT019
FDO48,4986.21352049,OUT027
FDW39,2951.92879087,OUT049
NCK05,1105.30179186,OUT049
NCK30,4090.76667505,OUT017
FDT27,3470.91220032,OUT018
FDS08,921.047788833,OUT019
NCJ19,995.358813247,OUT049
FDC58,670.099350049,OUT045
DRE37,2998.46167033,OUT013
FDW02,2231.7272391,OUT035
FDJ02,514.249238948,OUT010
FDX09,2739.1682493,OUT045
FDT31,1077.78736128,OUT010
FDI24,2918.32143447,OUT049
FDY09,2740.306881,OUT045
FDV28,567.959069196,OUT045
DRM47,3128.40419264,OUT049
FDT52,2039.70716493,OUT019
FDI48,658.990697205,OUT018
FDY55,4193.0126222,OUT017
FDU48,2129.75482756,OUT013
FDN25,891.874272142,OUT045
FDP20,2141.45142182,OUT049
FDJ15,3022.06922059,OUT013
FDD04,1964.51002615,OUT018
FDY58,3565.5122141,OUT045
FDR37,2679.30826572,OUT018
FDF44,2144.9726986,OUT013
FDD32,1322.28616144,OUT045
FDR57,2645.28520319,OUT017
DRG39,2347.95660587,OUT027
FDX15,2617.00990907,OUT017
DRN37,2553.33366818,OUT045
FDW40,3746.10020087,OUT027
FDB32,1618.5466011,OUT049
FDM40,1997.20348823,OUT018
FDE39,3392.68568176,OUT027
DRH49,1441.63465971,OUT017
FDT46,944.692509708,OUT049
NCF06,4190.84686184,OUT035
FDP07,3221.38539602,OUT017
FDC04,3830.68553398,OUT013
FDZ32,1823.8659746,OUT017
FDD50,2619.66343636,OUT045
FDU56,3071.97351835,OUT017
FDV34,1332.64540669,OUT017
NCY41,625.164393935,OUT013
NCK18,2630.29632624,OUT046
DRH25,972.686443674,OUT049
FDT57,3775.92881667,OUT046
FDV56,1493.58130398,OUT018
FDV12,1545.35092827,OUT045
FDN52,1562.17807058,OUT017
FDX38,999.469512457,OUT035
FDE47,1691.5849081,OUT018
NCO07,3359.68731612,OUT013
FDV09,3850.1931331,OUT027
FDZ23,1072.36814831,OUT019
DRH51,1134.99828007,OUT018
NCY54,2610.15621279,OUT045
DRG49,3895.77071371,OUT013
NCC19,3123.93377411,OUT049
NCV53,3731.6689708,OUT045
FDZ47,-267.222751365,OUT019
NCO26,1526.95894633,OUT018
NCP02,909.24473738,OUT045
NCW30,3806.89158836,OUT018
NCN55,3793.62767666,OUT046
FDB20,-681.900006945,OUT010
DRL11,2514.35970675,OUT013
DRD60,2804.71348833,OUT045
FDW14,-478.595640306,OUT010
FDL27,-799.882690871,OUT010
FDU09,682.770359114,OUT018
DRH36,2667.6283977,OUT027
FDP34,3930.35577407,OUT027
FDE04,2993.24706237,OUT017
FDZ57,3587.51227962,OUT027
FDF02,-251.426380167,OUT010
FDG28,3865.48728358,OUT045
NCI31,575.259998486,OUT046
FDT43,891.305848214,OUT013
FDU20,1990.67133656,OUT046
FDD53,764.654247303,OUT013
FDW15,2348.14052604,OUT045
NCT53,2506.35586801,OUT045
NCG55,3283.52152185,OUT027
FDD48,1989.7022136,OUT035
FDG47,4250.06827196,OUT049
FDI21,1188.41908451,OUT017
FDT27,3842.78279804,OUT017
DRO35,1894.59520248,OUT013
FDD33,3788.65327218,OUT017
FDC04,3986.42276955,OUT035
FDY34,2692.2200548,OUT013
DRJ49,2156.75291648,OUT049
FDE05,2447.98994528,OUT049
FDU31,3609.99336736,OUT017
NCN19,4426.27648897,OUT027
FDK56,4392.06414622,OUT027
FDK58,1826.60339367,OUT017
NCJ42,1777.82259025,OUT035
FDZ34,4511.25670829,OUT027
FDA52,2543.07661941,OUT018
NCR29,926.054189612,OUT013
FDT48,3328.48108053,OUT035
DRJ51,1713.09014948,OUT019
NCS54,2803.69532284,OUT046
FDV01,2657.97110149,OUT035
DRG51,4044.56172567,OUT027
NCG42,2121.65867321,OUT013
FDA51,1975.27974621,OUT049
FDV19,670.920044034,OUT010
NCT18,2791.18688327,OUT045
NCS41,2844.99442807,OUT045
FDO03,3660.26461058,OUT046
FDL12,-888.537204635,OUT010
FDY37,430.732500061,OUT010
FDI58,1636.53430504,OUT049
FDT28,2101.56731765,OUT018
NCC42,275.150542676,OUT010
FDO01,2226.21197896,OUT017
FDJ02,2420.87263342,OUT013
FDQ04,431.384526891,OUT018
DRL47,2039.82000416,OUT013
FDZ32,1916.38058623,OUT035
FDC35,3411.96472254,OUT035
FDX14,1124.37736158,OUT045
FDZ35,1762.85136063,OUT013
FDL14,2550.03628675,OUT013
FDO04,1035.73862227,OUT049
DRK11,2499.46529237,OUT017
FDB44,3081.8483798,OUT018
FDZ50,3067.0764486,OUT049
FDI12,2924.60870367,OUT027
FDU43,3899.63154757,OUT017
FDD58,-338.18655599,OUT010
FDB27,3200.58448055,OUT017
FDB04,1154.55905971,OUT018
NCO17,1911.221179,OUT013
FDL12,1086.16604774,OUT017
DRJ13,2636.91578441,OUT049
FDD57,1507.07364926,OUT045
FDW19,1969.65631348,OUT035
DRD27,1352.08609248,OUT018
FDH27,3761.05410907,OUT027
NCW30,5540.00489127,OUT027
FDR40,1084.98436928,OUT018
FDG05,2576.20239343,OUT013
NCY41,-1332.40398827,OUT019
FDI38,3051.0961898,OUT018
FDR20,794.184038672,OUT046
FDE09,1870.19275831,OUT017
FDN50,-296.452319709,OUT019
DRF27,2348.38170641,OUT045
DRF51,633.812240187,OUT013
NCO02,-806.315593291,OUT019
FDB51,2483.23026242,OUT027
FDJ50,919.102441475,OUT013
FDN52,1438.45813123,OUT013
FDX14,1276.09134589,OUT013
FDT27,1858.93715701,OUT019
FDV10,776.750770646,OUT013
FDU33,774.518945122,OUT046
FDU58,3006.80530886,OUT046
NCP42,4519.64629917,OUT027
FDL51,4874.69614094,OUT027
DRH15,2193.61771837,OUT027
FDU16,1550.29415014,OUT017
FDW15,2522.5288614,OUT017
FDQ44,1904.09676916,OUT045
NCI06,4279.12156641,OUT027
DRK23,2075.78034973,OUT019
FDC28,1926.41565217,OUT035
NCY17,-1254.1393897,OUT019
NCV05,2145.85858334,OUT018
FDM34,224.640856244,OUT019
DRD60,4340.460335,OUT027
FDT38,1406.86402907,OUT046
FDQ57,2062.30151183,OUT018
FDE59,2061.70116995,OUT027
NCM43,2579.3479042,OUT046
DRI51,2813.7825389,OUT049
NCG30,2063.08637254,OUT017
NCK54,2032.779096,OUT035
FDQ16,-127.377901908,OUT019
FDI36,3203.87173663,OUT013
FDX16,3828.3666546,OUT027
FDA34,2779.72432267,OUT046
FDJ48,3648.08865311,OUT018
FDU47,2393.67123106,OUT035
FDS39,2289.65793133,OUT046
FDD11,3997.41853143,OUT046
FDM16,2703.86515328,OUT027
FDU56,2664.25490168,OUT018
FDQ32,2107.68465132,OUT017
DRK35,675.859991192,OUT013
FDA58,3806.24950176,OUT049
DRG48,390.010748363,OUT019
FDT59,1771.05622437,OUT010
FDQ31,-396.658711902,OUT019
FDS51,777.351185849,OUT018
FDW32,2889.16425817,OUT027
FDI15,5606.4846905,OUT027
NCV30,1100.35612178,OUT017
DRG25,3070.01284298,OUT049
FDT02,629.819106061,OUT013
FDO33,3282.37962601,OUT027
FDP38,998.393327884,OUT035
FDZ45,3281.23803837,OUT035
NCA54,4287.17409217,OUT027
FDU33,883.7675546,OUT017
FDN58,3843.5318183,OUT017
FDI05,1187.81086337,OUT045
FDM57,-523.32605274,OUT019
NCS42,2870.41313647,OUT027
FDB57,3488.37970518,OUT045
FDC03,3077.86459814,OUT045
FDZ58,1965.68294261,OUT013
NCK29,1911.67268647,OUT045
NCR53,3443.06061905,OUT045
FDE26,3759.99404827,OUT027
FDU52,2565.72191409,OUT049
FDE41,2864.05256196,OUT027
FDU38,2726.33113921,OUT018
FDA52,2931.89033434,OUT017
FDW46,1115.27878858,OUT046
DRI59,3695.92009521,OUT035
FDT38,1534.1389406,OUT035
FDL33,2843.3987926,OUT018
FDQ01,5468.18912824,OUT027
FDJ08,3019.38194602,OUT046
FDQ47,725.464384,OUT049
NCZ18,3965.94840801,OUT013
FDE29,1080.52848294,OUT017
FDF10,3826.45035637,OUT027
FDC48,1462.59378055,OUT049
FDY58,3650.31377602,OUT013
NCX30,1939.60719662,OUT010
FDV11,2883.19580412,OUT013
FDT46,842.113190351,OUT046
DRD01,-951.787385201,OUT019
FDQ11,4126.26076037,OUT013
NCM41,1582.21480056,OUT017
NCC55,643.501653449,OUT013
FDG45,4857.75059423,OUT027
NCQ54,2752.81502266,OUT049
FDM34,2008.71955748,OUT045
FDD17,1874.80547131,OUT019
FDN38,5427.24341373,OUT027
FDB53,2078.04010085,OUT018
NCL06,4252.23912741,OUT035
NCV18,-601.386597511,OUT019
FDX25,2927.9107257,OUT013
FDB39,922.047717831,OUT046
FDC33,3279.65395992,OUT049
NCO14,445.480584266,OUT018
FDA58,5207.07418945,OUT027
NCQ02,3052.80796132,OUT017
NCR53,3646.95904438,OUT017
FDN52,1452.90168538,OUT046
FDG26,4053.55973712,OUT046
FDE23,2295.80590723,OUT027
DRI37,981.156616254,OUT013
DRH37,2347.40021622,OUT018
FDO01,2236.31353138,OUT035
FDK45,1932.06830745,OUT049
FDP23,3547.97275719,OUT049
FDM33,3626.92109904,OUT035
FDD36,2033.09394085,OUT017
FDL56,1472.16237662,OUT017
FDT27,1844.83100663,OUT010
FDG52,852.601002276,OUT017
NCL42,3979.62622214,OUT035
DRJ24,2915.96480636,OUT046
FDV38,866.788701513,OUT046
FDT35,2683.6125087,OUT045
FDY51,3397.89047909,OUT045
FDC37,1808.27714141,OUT017
NCP43,2892.11614371,OUT013
FDO33,1734.14566204,OUT045
FDW04,1873.77784368,OUT018
NCC31,2451.0537862,OUT046
FDK22,3528.34231786,OUT049
FDJ50,1018.09076407,OUT017
FDV13,1598.96489668,OUT017
DRL60,2509.06857737,OUT017
FDW03,1818.70251071,OUT017
FDY27,2988.80737134,OUT035
FDB39,2356.98989213,OUT027
FDU59,2512.99812563,OUT045
FDZ57,2218.33052465,OUT049
FDO21,3709.74414743,OUT049
FDS43,2711.78973402,OUT018
FDU28,1119.69137618,OUT010
FDC51,110.051345344,OUT010
FDW16,-379.533292358,OUT010
FDP32,98.0021760791,OUT010
FDB60,1207.57310297,OUT019
NCQ30,1900.25041588,OUT046
FDD26,3064.69428577,OUT049
FDI44,1186.92564389,OUT045
DRH23,891.312521935,OUT046
FDO44,1778.83898534,OUT046
FDG04,2984.14710154,OUT046
FDM32,2955.06007023,OUT027
FDM09,2755.61854004,OUT013
FDZ47,1679.44321732,OUT013
FDM40,3719.70036685,OUT027
FDY48,1747.62578279,OUT017
NCM30,619.593595946,OUT045
FDX36,1665.01869037,OUT010
DRF03,755.609708633,OUT017
FDN51,4252.65997907,OUT049
FDM57,1506.52027353,OUT049
FDB35,1648.43897925,OUT049
FDY13,2725.14990486,OUT027
FDA37,2158.95944207,OUT017
NCX53,2361.80794147,OUT017
FDD59,1093.59064911,OUT018
FDX10,-1239.57877059,OUT019
FDC03,2861.70818567,OUT018
FDW43,3770.48688336,OUT035
FDW10,2808.64177233,OUT046
FDY14,5591.54734384,OUT027
FDV43,686.539380274,OUT045
FDO40,2434.74389745,OUT013
FDP46,2939.09453872,OUT027
NCE43,733.215845929,OUT019
FDD05,2074.62783371,OUT035
FDJ60,763.777189038,OUT010
DRE27,1238.66601434,OUT018
FDO11,4143.95598413,OUT035
DRG11,3164.89552259,OUT027
FDK33,1497.70236636,OUT010
DRM23,2615.03281602,OUT045
FDJ02,3832.91253821,OUT027
NCZ05,1584.29905911,OUT045
NCL30,2032.97011879,OUT013
FDZ19,2483.83228346,OUT018
FDM45,2075.48192347,OUT049
FDO36,2837.79748662,OUT046
NCK31,753.442894424,OUT045
DRJ37,2363.60717671,OUT045
FDP24,1645.54571909,OUT018
FDF46,1879.24441636,OUT013
FDX46,-883.785569448,OUT019
NCL18,2949.76491259,OUT045
FDJ26,3435.39360716,OUT013
FDJ07,1796.49855435,OUT045
FDY15,2517.81538949,OUT013
DRG01,1147.89119812,OUT045
FDF58,1018.17399485,OUT045
FDZ14,94.1326405313,OUT019
FDP31,1201.54870388,OUT049
FDH45,779.182823048,OUT013
FDA09,937.841670609,OUT010
FDW31,3341.20842243,OUT035
FDA57,712.226909038,OUT046
NCE55,2921.34022873,OUT035
FDC17,1480.36605314,OUT019
FDC59,1138.02935501,OUT013
FDA22,2702.4127315,OUT013
FDK52,3706.56631609,OUT035
NCM26,2424.38811086,OUT046
NCT53,2773.3146326,OUT035
FDW45,2104.46794916,OUT018
NCI18,3651.95378317,OUT035
FDE38,2335.88084105,OUT018
FDF08,-409.859923453,OUT019
FDY58,1715.32993152,OUT010
FDF58,-820.763693224,OUT019
FDX39,3472.06930881,OUT017
FDB44,3456.20422303,OUT049
FDF28,2091.96914021,OUT013
FDE39,1915.28034541,OUT013
